category,prod_id,rating,polarity,review,review_len,review_id
All_Beauty,B006H8X3JO,5.0,positive,excellent just got it and is nice five star well packaged also,12,4
All_Beauty,B006H8X3JO,5.0,positive,Its doing good so far I highly prefer to have my own kit because of prices of tattoos . I love this item,23,5
All_Beauty,B006H8X3JO,2.0,negative,machine is fine but the ink sucks had no problem other than the ink sucks terribly just doesnt mix well with skin I guess am going to try and find some better ink maybe,34,6
All_Beauty,B006H8X3JO,2.0,negative,This kit is good but they sent me orange ink instead of black kinda hard to tattoo with just orange ink,21,7
All_Beauty,B006H8X3JO,4.0,positive,"It is a good starter kit, but over heats with bigger tattoos, power box shorted out but they mailed me a nee one with no problems, very nice people, i would recomend this kit",34,8
All_Beauty,B006H8X3JO,4.0,positive,i recieved my machine today it arived on time and had everything in it it all works great but the coil looked burnt when i got it but after cleaning it it all worked fantastic awsome for beginer artist it could use a book of how to set up,49,9
All_Beauty,B006H8X3JO,4.0,positive,The machine came within 4 days of me buying it. But the foot petal is very small and over heats very easyily. A warning to first time tattooer's this machine comes with no directions of any kind so you will need to figure out how to set it up on your own. Also please for my own sake don't use the tattoo ink that comes with the machine on yourself it is perfect for praticeing (on fake skin or fruit) but i've never heard of the brand and something tells me it's bad ink. Other wise it's a perfect machine for beginners.,102,10
All_Beauty,B006H8X3JO,5.0,positive,The kit came 1 day late but its cool . Lol the grip is not the one they show it's straight. N ink caps white no biggie . Thanks  you.,30,11
All_Beauty,B006H8X3JO,2.0,negative,It didn't come with a grip! I waited forever and I searched everywhere and there was no grip,18,12
All_Beauty,B006H8X3JO,5.0,positive,"I LIKE DRAGON HAWK PRODUCTS  , BECAUSE YOUR TATTOO KITS HAVE A GREAT PRICE FOR PEOPLE LIKE ME THAT IS STARTING OUT TATTOOING AND I CHECK OUT OTHERS BRANDS OF TATTOO KITS ,BUT NO  ONE HAD A BETTER DEALS ,BUT DRAGON HAWK IS THE PLACE TO START IF YOU LOVE TATTOOING AND WANT  GOOD DEALS OF TATTOO KITS, P.S WOW!  YOUR KITS ONLY HAVE A BIG BLACK INK BOTTLE THAT WILL LAST ME AWHILE AND SAVES ME MONEY, THANKS AND YOU GOT A COSTUMER FOR LIFE.....",86,13
All_Beauty,B006H8X3JO,4.0,positive,Good for the money everything is working well just don't use this ink!,13,14
All_Beauty,B00G6S8UY8,4.0,positive,Great fun product.  Looking forward to the next dress up party. Going as the tattooed lady.,16,0
All_Beauty,B00G6S8UY8,1.0,negative,What a waste of money..this product is waaaaayy over priced for it's poor quality! I bought this kit to have my best friend (pro artist) draw an idea I had for a tatt on my arm. We followed the directions to a T and it still came off within the next day..the fine point quit working on all markers shortly after use. One marker never worked bc it was dried up. And the adhesive is a joke..it's messy and after a few days it makes your skin look gross. You'd honestly have better luck with plain jane permanent markers..and if you want a temp tattoo of your choice..invest in a real Henna Tattoo Kit..,114,1
All_Beauty,B00G6S8UY8,2.0,negative,I wouldn't recommend this product.  It's just permanent markers and some alcohol wipes.,13,2
All_Beauty,B00G6S8UY8,2.0,negative,"pens work beautifull, but  after 3 days sometime less you need to remove.  Definatly not lasts lasting for weeks.  the latex covering feels gross and doesnt last long.  I will not purchase again.  Company did send out quickly.",38,3
All_Beauty,B00G6S8UY8,2.0,negative,"I was disappointed with these. They're basically sharpies. They function the exact same way and the colors aren't true to the lids. It's fine to have them if you're expecting markers but they don't make convincing, or lasting, tattoos.",39,4
All_Beauty,B00G6S8UY8,1.0,negative,"product does not stay on for more than a day,  Ok if you just want a really temporary tattoo. nice colors though!",22,5
All_Beauty,B00G6S8UY8,5.0,positive,"Love love them where have these been,!  I love to change up my tattoo.  Never permant. Thank you love it",20,6
All_Beauty,B00G6S8UY8,1.0,negative,"They don't stay at all, it says 2-3 weeks and mine lasted about 4 days and I was sadly disappointed.",20,7
All_Beauty,B00G6S8UY8,4.0,positive,"This was really fun and I'm glad I got it because I enjoy drawing on myself and others but sharpies have never lasted long enough. They all work pretty good but the detail-tipped ones don't work so good after a bit of use and the tattoos don't usually make it to two weeks despite lasting long. Either way, I still really like it and recommend it.",66,8
All_Beauty,B00G6S8UY8,1.0,negative,"Needs many, many sheets of transparent tattoo paper to work properly. They're not included in the kit and not mentioned except for in the instruction sheet. do not buy from here maybe buy from the seller instead. These are just permanent markers with glue/adhesive. don't waste your money on this item.",51,9
All_Beauty,B00G6S8UY8,1.0,negative,"The product is not as advertised.  Mine didn't come in a box, the cleaner and tattoo remover wipes were not in foil.  The tattoo remover is very dry, without the liquid mentioned in the how-to video on the Bewild website and took three wipes to remove a test patch of the topper.  The topper dries sticky and gets full of lint and who knows what.  the pens are OK with good colors.  Too bad the kit is so poorly put together.  Bewild get your act together!",86,10
All_Beauty,B00G6S8UY8,1.0,negative,The ink washed off without the sticky stuff. If you use the sticky stuff then the sticky stuff sucks off the fabric of your shirt and the whole thing ends up looking like you have black balls of dust stuck all over your skin and you look dirty and are sticky all week. Its like having the remains of a large bandid stuck on you but with a drawing underneath it. Also the yellows and light green pens don't even show up on skin.,84,11
All_Beauty,B00G6S8UY8,2.0,negative,"Not what I though, there just like color makers, not worth the money",13,12
All_Beauty,B00G6S8UY8,5.0,positive,My daughter has enjoyed this set very much and has given lots of friends temporary tattoos,16,13
All_Beauty,B00G6S8UY8,4.0,positive,"We had bought several different types of tattoo pens from area craft stores. Most of them had at least half the pens dry and useless and nonreturnable due to store policies. We bought these on amazon based on a friends recommendation and were pleasantly surprised.  Colors bright and vibrant. All the pens were in new condition, not dried out like the store pens had been. My only disappointment was that there really isn't a lot of ink in these, they dry up much faster than regular markers. For the price you would think they would last longer. I'll be buying more. Wish there were more colors or choices of colors.",110,14
All_Beauty,B00G6S8UY8,1.0,negative,One pen was dried out when I got it and the rest of the pens dried out after coloring only three tattos and they were not large ones. Very disappointed.,30,15
All_Beauty,B00G6S8UY8,2.0,negative,"This was a gift,  came in a cheap plain box.  A lot of the pens do not seem to work.  The fine tips don't seem to work.",27,16
All_Beauty,B00G6S8UY8,5.0,positive,Great alternative for kids who love to drawn themselves.  Ink lasts for a few days,15,17
All_Beauty,B00G6S8UY8,2.0,negative,"The product is ok. You're better off getting the 18 piece version, or none at all, because I got multiple red, green and yellow markers. The yellows hardly show. The ""tattoo remover"" wipes are literally moist towelettes you get at restaurants. The most impressive part of the pack is the sealant, which is essentially watered-down glue. You're better off with Sharpies or other thin permanent marker (That doesn't run through the creases of your skin, mind you), Elmer's glue, water, and rubbing alcohol. Things you probably already have.

If you DO decided to buy this kit, I suggest a thin layer of baby powder slightly after applying the glue. This SOMETIMES keeps the sealant from collecting lint.",117,18
All_Beauty,B00G6S8UY8,5.0,positive,This product is really good pens work really well and it is very fun to use. Although the top coat is quite sticky after it dries put really nice way to make it stay longer. It fun to design things.,40,19
All_Beauty,B00G6S8UY8,2.0,negative,The thick sides only worked on all my pens. Couldn't get any detail out of them,16,20
All_Beauty,B00G6S8UY8,2.0,negative,The fine point on the markers did not work.,9,21
All_Beauty,B00G6S8UY8,4.0,positive,"These markers are awesome but they do come off way too easily, even with the protective coating. Having a lot of fun with them at parties though!",27,22
All_Beauty,B00G6S8UY8,5.0,positive,"Ok my daughter does Cosplay, these pens were so great for her costume, they stayed permanent and no smudging. She had arms and neck tattoos for 5 days.  I do wish we could get more cleaning wipes but were able to do with it.",44,23
All_Beauty,B00G6S8UY8,2.0,negative,"So I got them in the time frame it, which was wonderful and all...BUT like several people have said they come dried out. I had never even used some of them the first few days i had them and they were dried up. ONE had mold on the fine tip! Im like what the heck?! Also they don't last more than 2 days if you even run a wash rag over it while bathing. Very disappointed.",76,24
All_Beauty,B00G6S8UY8,1.0,negative,The pen ink does not stay on like it says it should and when u put the adhesive on top to keep the tattoo longer it makes it look like it has a dark haze on it.... Tried to email the company because when we first opened the box of pens 3 of them were dried out.... So honestly I will stay with the sharpies!!!,65,25
All_Beauty,B00G6S8UY8,5.0,positive,Love them! I think my daughter loves them even more! So fun to work with. I like being able to change--not really into permanent body art. These are perfect for that!!,31,26
All_Beauty,B00G6S8UY8,2.0,negative,Some of the pens were dried out which I did not expect.  Did receive it in a timely manner.,19,27
All_Beauty,B00G6S8UY8,5.0,positive,"I really like them, awesome product. The shipping was very quick. I was surprised.",14,28
All_Beauty,B00G6S8UY8,2.0,negative,Some colors don't look nice on the skin. One pen was open and thin side don't work.,17,29
All_Beauty,B00G6S8UY8,5.0,positive,"This kit was a gift for my teen daughters.  They have a lot of fun with it.  The tattoos don't last long even when you put the protective material supplied, but they still enjoy it.  I would recommend it.",39,30
All_Beauty,B00G6S8UY8,1.0,negative,"I was so happy when they came in the mail. I opened them up, used them and thought all was well. the ink didn't run when I took a shower, but when I went to use them again they wouldn't work. If you happen to be looking for a one-time use, then you found it.",55,31
All_Beauty,B00G6S8UY8,2.0,negative,Did not work well... Did not last... The two black pens stop working before I could finish the first temp tattoo. Not worth the money. Just use eyeliner or a sharpie.,31,32
All_Beauty,B00G6S8UY8,5.0,positive,My daughter loved this gift. Awesome to have so many colors and the narrow and thick tips on each.,19,33
All_Beauty,B00G6S8UY8,1.0,negative,These pens were defective.  A very disappointing birthday gift.  Half of the pens were unusable!,15,34
All_Beauty,B00G6S8UY8,5.0,positive,This kit is great for any artsy child! This was definitely the favorite Christmas gift!,15,35
All_Beauty,B00G6S8UY8,2.0,negative,I was really excited to get all of the different colors. However I found that it wasn't that great of a product because the tattoos do not stay on for longer than a day when it says it will stay on for at least 2 weeks. It's fun but I was disappointed,52,36
All_Beauty,B00G6S8UY8,1.0,negative,these temporary tattoo pen really work as just like regular mark pens work nothing different just more  ink less,19,37
All_Beauty,B00G6S8UY8,1.0,negative,Does not stay on longer than one day,8,38
All_Beauty,B00G6S8UY8,5.0,positive,Use these quite a bit and they stay on for a long enough (I don't use the covering either),19,39
All_Beauty,B00G6S8UY8,5.0,positive,"look its a demo thing, if u wanna make sure this is the design u want and placement, i say get this...kool lil kit to play with, before getting a real tattoo..im solid on this! thanks",36,40
All_Beauty,B00G6S8UY8,4.0,positive,Worked really well. Need more black pens in the set though,11,41
All_Beauty,B00G6S8UY8,5.0,positive,"I didn't buy this and Im not recommending using temp tattoo markers. Use sharpies they have cleaner, clearer colors that show up well. You can get sharpie off easily with hand sanitizer or alcohol swabs and warm water it's simple so please don't waste your money when you can use sharpies.",51,42
All_Beauty,B00G6S8UY8,4.0,positive,I like to play with them. They are a bit to easy to come off. Fun to play with though.,20,43
All_Beauty,B00G6S8UY8,5.0,positive,"I bought this for my 15 year old niece & as far as I can tell she was thrilled with it!
She wants a tattoo when she turns 18, so I thought this would help her make that decision.",39,44
All_Beauty,B00G6S8UY8,4.0,positive,"They are good colors and even without the coating, the design will last a few days.  Only issue is that after you first do them, you need to let it dry a bit and even then, a bit can rub off.  Very fun.",43,45
All_Beauty,B00G6S8UY8,1.0,negative,It was a total waste of good money being thrown in garbage.,12,46
All_Beauty,B00G6S8UY8,4.0,positive,"Looks real, had several people come up to me and comment- hard part was telling them it was a temp!! Glue is sticky even when dry - use transparent powder to keep lint from sticking to it and keeping it clean after every wash.",44,47
All_Beauty,B00H4EEK1K,4.0,positive,I like it but its to low when I try to watch movies it is dim so what I'm saying here is its height is bad but otherwise its preety good.,31,0
All_Beauty,B00H4EEK1K,4.0,positive,"This fit my Trio perfectly,also you have a better grip on your tablet. I 'm glad the tablet is well protected now from breakage!",24,1
All_Beauty,B00H4EEK1K,5.0,positive,Very well made. Off. Good fit to the trio stealth g2. Great Christmas price. Bright color. Very sturdy clips. Does not block on off switch or volume controls,28,2
All_Beauty,B00H4EEK1K,5.0,positive,"Bright Color.
Fast Shipping
Fits on my 10"" tablet perfect and snug
Great purchase - you won't regret it.
Came with a FREE stlyus pen",25,3
All_Beauty,B00H4EEK1K,2.0,negative,"Elastic clips were inconsistent on both pieces we purchased. The inconsistencies allowed the tablet to not only slide back and forth, but would slide right out the side and ultimately would hit the floor as though it had no case at all.",42,4
All_Beauty,B00H4EEK1K,1.0,negative,Does not work its just another universal case just as someone else said you have to remove it from case to use camera,23,5
All_Beauty,B00H4EEK1K,2.0,negative,doesn't really work for a tablet. the corner pieces sit on the on/off button :(,15,6
All_Beauty,B00H4EEK1K,1.0,negative,"Flimsy and tablets don't stay on. Also, very thin and clumsy.",11,7
All_Beauty,B00H4EEK1K,5.0,positive,"It's ok, but the little holding elastic bands are hoaky and done always work too good",16,8
All_Beauty,B00H4EEK1K,5.0,positive,"These are great cases. I bought them for the tablets that my Grandkids got for Christmas. If they can't wreck them, no can.",23,9
All_Beauty,B00H4EEK1K,2.0,negative,not strong enough to hold tablet in place.,8,10
All_Beauty,B00H4EEK1K,5.0,positive,on time shipping  item as described  thank u!!,8,11
All_Beauty,B00H4EEK1K,2.0,negative,These are ok.  They don't really fit our tablets and the fasteners keep moving all over the place.,18,12
All_Beauty,B00H4EEK1K,4.0,positive,It fits my trio stealth g4 10.1 the clamps are tight but because it slips easily from the corners it may not be that good for carrying around.,28,13
All_Beauty,B00H4EEK1K,5.0,positive,This was better than I expected.  Sooooo inexpensive but good quality and holds my tablet firmly.  thank you.,18,14
All_Beauty,B00H4EEK1K,5.0,positive,My daughter ordered this so I cannot rate it as she purchased it for herself.  She said she liked it so I am happy that she is happy.  It arrived as promised and was packed securely.,36,15
All_Beauty,B00H4EEK1K,5.0,positive,"I love this case! It's everything I've been looking for and great protection for my tablet. I was worried about the corner tabs not holding my tablet securely, they hold great, way better than I could ever imagine.
Thank you!",40,16
All_Beauty,B00H4EEK1K,2.0,negative,Case is fine. Amazon did not send bonus gift (stylus) with it.,12,17
All_Beauty,B00H4EEK1K,2.0,negative,It's too flimsy. My tablet wouldn't stay in the corner tabs.,11,18
All_Beauty,B00H4EEK1K,5.0,positive,Great product. Delivered on time. I am hppy!!,8,19
All_Beauty,B00H4EEK1K,2.0,negative,"I use this on my Trio Stealth G2 10.1 tablet. It does fit and but slips frequently. I cut off the tabs and use it only to protect the screen.
I don't recommend if you have a 10.1 tablet, however, it works/fits my sister's 9 inch tablet and does not slip.",51,20
All_Beauty,B00H4EEK1K,1.0,negative,"Flimsy quality, clips keep sliding off the corners",8,21
All_Beauty,B00H4EEK1K,2.0,negative,Had trouble keeping the tablet in place with this case,10,22
All_Beauty,B00H4EEK1K,2.0,negative,Same complaint as most people. The corner tabs don't stay in place.,12,23
All_Beauty,B00H4EEK1K,4.0,positive,It fit my tablet just the way I wanted a case to fit. Have no complaints. Would buy again if needed,21,24
All_Beauty,B00H4EEK1K,4.0,positive,You have to remove tablet from cover to take photos.  No lens hole.,13,25
All_Beauty,B00H4EEK1K,4.0,positive,I bought it for my wife and she seems to love it.,12,26
All_Beauty,B00H4EEK1K,2.0,negative,I like the color but my tablet don't stay in place when I'm moving around with it. You can sit it up or down. But it's no opening for my camera. Other then that it works.,36,27
All_Beauty,B00H4EEK1K,5.0,positive,Fits my tablet perfectly and offers great protection for a valued electronic.,12,28
All_Beauty,B00H4EEK1K,5.0,positive,I just purchased my first tablet and was a little hesitant in ordering this product...received it in the mail really fast and was shocked to see that it is very sturdy and holds the tablet without it being lopsided....love this and would recommend it to anyone out there.,48,29
All_Beauty,B00H4EEK1K,4.0,positive,Its ok but not what I thought it would be. I brought 2 and I'm not as happy as I could be. That could be my thoughts only. I don't dislike the cases. I wouldn't buy another one. In all the case is good and protects your tablet very well.,50,30
All_Beauty,B00H4EEK1K,4.0,positive,"For the Price it offers More Protection Than the Soft Cases, But, The Tablet Fell From the Arm of a Recliner & the Screen Still Cracked Because the Case Doesn't Lock.  if you Have Children or Pets, I Suggest a Case With a Locking Latch",45,31
All_Beauty,B00H4EEK1K,4.0,positive,These covers were perfect for my kids. They are a basic cover and very easy for my kids to get the tablets in.,23,32
All_Beauty,B00H4EEK1K,4.0,positive,These covers were perfect for my kids. They are very basic so easy for them to get the tablet in and out of the cover.,25,33
All_Beauty,B00H4EEK1K,1.0,negative,"The clip keep slipping off the corners, its not working well for me at all. Its not doing what i thought it would",23,34
All_Beauty,B00H4EEK1K,5.0,positive,"Love it!!! It fit just right 4 my 10.1 Tablet !!! I have been looking everywhere for a case to fit my tablet.. This the one!!!

Thanks
Amazon",28,35
All_Beauty,B00H4EEK1K,1.0,negative,This cover does not fit the Trio Stealth. The corner pieces do not stay in place and are not large enough to hold the tablet. The case does not stay in the upright position when trying to stand it up.  Very disappointed.,42,36
All_Beauty,B00H4EEK1K,1.0,negative,I HAD MY TABLET IN THE CASE AND IT STILL CAME OUT OF IT AND THE SCREEN SHATTERED ON MY FLOOR,21,37
All_Beauty,B00H4EEK1K,1.0,negative,"The prongs to hold the case in place always slip off, never keeps a hold. That makes the tablet unstable and it falls out",24,38
All_Beauty,B00H4EEK1K,1.0,negative,Bought these for the kids' Christmas present. Not too happy with them. The corner holders are constantly slipping off. Doesn't feel very stable.,23,39
All_Beauty,B00H4EEK1K,1.0,negative,The tablet keeps popping ouy of the little brackets. Not good quality at all. Having to buy a new case drom a different company,24,40
All_Beauty,B00H4EEK1K,4.0,positive,The case fits which is great as the tablet I bouggt is oddly shaped.  The elastic bands on this case makes it good for most tablets.,26,41
All_Beauty,B00H4EEK1K,5.0,positive,"Good quality materials. Well made & fits my tablet perfectly. Like the bright color, magenta, & the wipe clean finish. Would  recommend this and buy another if needed.",28,42
All_Beauty,B00H4EEK1K,5.0,positive,the case fits perfect and a great price.my husband love this case its  light and very durable. COMPARED WITH OTHER SITES.,21,43
All_Beauty,B00H4EEK1K,4.0,positive,No hole for the camera.  Otherwise it's a perfectly fine case for the money.  It fits well and the tablet is secure.,22,44
All_Beauty,B00H4EEK1K,1.0,negative,I was totally disappointed.  One of the straps pulled out within two days.  I would have sent it back but I had already thrown the bag away and box with all the Christmas paper.  Definitely would not recommend this to anyone.,41,45
All_Beauty,B00H4EEK1K,2.0,negative,"The case is good and does its job, but the clips keep slipping off. And I haven't found many other options for colors.",23,46
All_Beauty,B00H4EEK1K,1.0,negative,"HATE this cover!!!! The clasps on the side do not hold the tablet in so it falls out all the time. The stand up feature doesn't work, VERY FLIMSY!!! Went cheap and GOT CHEAP!!!! Threw it in the garbage and went to Best Buy!!""""",44,47
All_Beauty,B00H4EEK1K,4.0,positive,I its perfect for my 10 in tablet....It was a good buy I like it..keeps the glass safe from damage,20,48
All_Beauty,B00H4EEK1K,2.0,negative,The tabs to hold the tablet keep slipping off. They let the tablet slip around rather than hold it tight.,20,49
All_Beauty,B00H4EEK1K,5.0,positive,Had looked everywhere for what we needed and this is exactly it!!!! Perfect Fit to protect our Christmas present to each other :),23,50
All_Beauty,B00H4EEK1K,4.0,positive,"Purchased as a gift, this cover fills the bill for tablet protection and utility. The quality is quite good for the price.",22,51
All_Beauty,B00H4EEK1K,2.0,negative,The  holding latch cover on and off volume control.  It slips off constantly. i would not recommend. They didn't consider compotent t design,23,52
All_Beauty,B00H4EEK1K,2.0,negative,"When I received it, it was the holidays and it was a gift to go along with a tablet that I had purchased. After the holiday and the excitement wore down we found that it is not as sturdy as I thought. Also there is no opening to take pictures with the case on the tablet. Not happy with it but I learned my lesson. You get what you pay for.",71,53
All_Beauty,B00H4EEK1K,1.0,negative,"The case still allows the tablet to slip out, even when you go to close the case. Not good at all. It was a waste of money. I will buy new ones.",32,54
All_Beauty,B00H4EEK1K,1.0,negative,The case doesn't hold the tablet in place. The tablet slips out even when you go to close the case. Not good.,22,55
All_Beauty,B00H4EEK1K,5.0,positive,i had ordered one for $40.00+ then saw this one for $12.00 . returned the $40.00 case and i am very happy with this one. excellent for the buck!!!!!!,29,56
All_Beauty,B00H4EEK1K,2.0,negative,Tablet was hot pink when I ordered orchid purple.  The stopper for the stand doesn't hold and causes cover to open and fall from table.  The four holders keep slipping and tablet comes out of case.,36,57
All_Beauty,B00H4EEK1K,2.0,negative,"Advertises the case is for the ""Trio Stealth G2"". However, in order to take a picture you must remove your tablet from this case before you can take a picture. Most cases you can leave your tablet right in the case while taking pictures. Also,this case does not stand when reading as shown in picture, it falls over. Just for those two reasons alone this case is worthless.",68,58
All_Beauty,B00H4EEK1K,2.0,negative,Advertised for Trio tablet.  However there is no hole for the rear facing camera so you cannot use the camera if the tablet is in the case.,27,59
All_Beauty,B00H4EEK1K,5.0,positive,"Item fits good and looks good
Wish that there was a better selection of color like black one red is ok",21,60
All_Beauty,B00H4EEK1K,5.0,positive,"I really like this tablet case it fits the trio stealth-10 perfectly, the claws hold the tablet very snugly to the case, there is no room for play that would allow it to fall out. The color is very vibrant and I love the black elastic band that holds the case tightly closed, and the bonus stylus fits perfectly in the ear plug outlet so it will always be available.",70,61
All_Beauty,B00H4EEK1K,2.0,negative,The cover is nice but the fact that it was suppose to come with a free bonus stylus and it didn't was a let down...,25,62
All_Beauty,B00H4EEK1K,5.0,positive,The tablet case was much better quality than expected. It is truly nice and at an excellent price.,18,63
All_Beauty,B00H4EEK1K,1.0,negative,Couldn't get the Bluetooth to work with my tablet. The holder for the tablet was not able to keep the tablet in place.,23,64
All_Beauty,B00H4EEK1K,5.0,positive,Exactly what I expected @ a reasonable price,8,65
All_Beauty,B00H4EEK1K,5.0,positive,"I bought this as a gift for my dad since he also got the newest kindle fire, the Kindle Fire HD 10.1, and he loves it! Not only that, but it fits perfectly! The grips that wrap around the corners hold it tightly and safely. I recommend this to anyone looking for a case that will keep your device safe while still looking awesome!!!",64,66
All_Beauty,B00ITNNI4K,4.0,positive,"I liked it a lot, it looks really nice on a hand and it doesn't look cheap. The only thing that was bad , few of the little rings in the chain were not closed properly, so I had to fix it with pliers so that it wouldn't fall apart.",50,0
All_Beauty,B00ITNNI4K,4.0,positive,"It's okay and I like it. However, it is cheaply made.",11,1
All_Beauty,B00ITNNI4K,2.0,negative,"The bracelet is very pretty but, not well designed it doesn't stay in place",14,2
All_Beauty,B00ITNNI4K,2.0,negative,I bought another one of these in silver and they both lose their color after wear for about 20 minutes in hot weather I'm never buying these again.,28,3
All_Beauty,B00ITNNI4K,5.0,positive,"I purchased this bracelet & ring combo for a teenaged granddaughter, because it's so unique. Also, it's a cute & inexpensive gift to give for no special reason, or to add to her Christmas gifts. I hope she will love it!",41,4
All_Beauty,B00ITNNI4K,1.0,negative,"Very ill fitting. ring too small, bracelet too big.",9,5
All_Beauty,B00ITNNI4K,1.0,negative,This is very flimsy.  I bought it for my daughter to wear to her senior Prom but the ring broke off before she even got the chain part hooked.,29,6
All_Beauty,B00ITNNI4K,2.0,negative,Is nice but the way they glue the ring is sideways..I steel like it but ..is crapy,17,7
All_Beauty,B00ITNNI4K,4.0,positive,"Product as expected, but (although stated it would be slow) was even longer than expected as other items ordered from over seas; on the same day can a week sooner.",30,8
All_Beauty,B00ITNNI4K,1.0,negative,The ring part broke off from the chain the first time I put it on,15,9
All_Beauty,B00ITNNI4K,2.0,negative,Broke! I kept the ring part because it was cute lol,11,10
All_Beauty,B00ITNNI4K,1.0,negative,Got this item today and it was already broken.,9,11
All_Beauty,B00ITNNI4K,2.0,negative,Received it very quickly but the bracelet part was huge and it broke the first time I wore it.,19,12
All_Beauty,B00ITNNI4K,1.0,negative,"I bought this item as a joke for my grandmother, knowing it was going to be cheap since it was only $2.00. When she received it, the chain was not connect to the already smashed ring, or the bracelet. Part of the bracelet was held together with a green goo...instead of soldered together. Even if you want to make someone laugh, or buy for throw away jewelry, don't!",68,13
