category,prod_id,rating,polarity,review,review_len,review_id
All_Beauty,B006H8X3JO,5.0,positive,excellent just got it and is nice five star well packaged also,12,4
All_Beauty,B006H8X3JO,5.0,positive,Its doing good so far I highly prefer to have my own kit because of prices of tattoos . I love this item,23,5
All_Beauty,B006H8X3JO,2.0,negative,machine is fine but the ink sucks had no problem other than the ink sucks terribly just doesnt mix well with skin I guess am going to try and find some better ink maybe,34,6
All_Beauty,B006H8X3JO,2.0,negative,This kit is good but they sent me orange ink instead of black kinda hard to tattoo with just orange ink,21,7
All_Beauty,B006H8X3JO,4.0,positive,"It is a good starter kit, but over heats with bigger tattoos, power box shorted out but they mailed me a nee one with no problems, very nice people, i would recomend this kit",34,8
All_Beauty,B006H8X3JO,4.0,positive,i recieved my machine today it arived on time and had everything in it it all works great but the coil looked burnt when i got it but after cleaning it it all worked fantastic awsome for beginer artist it could use a book of how to set up,49,9
All_Beauty,B006H8X3JO,4.0,positive,The machine came within 4 days of me buying it. But the foot petal is very small and over heats very easyily. A warning to first time tattooer's this machine comes with no directions of any kind so you will need to figure out how to set it up on your own. Also please for my own sake don't use the tattoo ink that comes with the machine on yourself it is perfect for praticeing (on fake skin or fruit) but i've never heard of the brand and something tells me it's bad ink. Other wise it's a perfect machine for beginners.,102,10
All_Beauty,B006H8X3JO,5.0,positive,The kit came 1 day late but its cool . Lol the grip is not the one they show it's straight. N ink caps white no biggie . Thanks  you.,30,11
All_Beauty,B006H8X3JO,2.0,negative,It didn't come with a grip! I waited forever and I searched everywhere and there was no grip,18,12
All_Beauty,B006H8X3JO,5.0,positive,"I LIKE DRAGON HAWK PRODUCTS  , BECAUSE YOUR TATTOO KITS HAVE A GREAT PRICE FOR PEOPLE LIKE ME THAT IS STARTING OUT TATTOOING AND I CHECK OUT OTHERS BRANDS OF TATTOO KITS ,BUT NO  ONE HAD A BETTER DEALS ,BUT DRAGON HAWK IS THE PLACE TO START IF YOU LOVE TATTOOING AND WANT  GOOD DEALS OF TATTOO KITS, P.S WOW!  YOUR KITS ONLY HAVE A BIG BLACK INK BOTTLE THAT WILL LAST ME AWHILE AND SAVES ME MONEY, THANKS AND YOU GOT A COSTUMER FOR LIFE.....",86,13
All_Beauty,B006H8X3JO,4.0,positive,Good for the money everything is working well just don't use this ink!,13,14
All_Beauty,B00H4EEK1K,4.0,positive,I like it but its to low when I try to watch movies it is dim so what I'm saying here is its height is bad but otherwise its preety good.,31,0
All_Beauty,B00H4EEK1K,4.0,positive,"This fit my Trio perfectly,also you have a better grip on your tablet. I 'm glad the tablet is well protected now from breakage!",24,1
All_Beauty,B00H4EEK1K,5.0,positive,Very well made. Off. Good fit to the trio stealth g2. Great Christmas price. Bright color. Very sturdy clips. Does not block on off switch or volume controls,28,2
All_Beauty,B00H4EEK1K,5.0,positive,"Bright Color.
Fast Shipping
Fits on my 10"" tablet perfect and snug
Great purchase - you won't regret it.
Came with a FREE stlyus pen",25,3
All_Beauty,B00H4EEK1K,2.0,negative,"Elastic clips were inconsistent on both pieces we purchased. The inconsistencies allowed the tablet to not only slide back and forth, but would slide right out the side and ultimately would hit the floor as though it had no case at all.",42,4
All_Beauty,B00H4EEK1K,1.0,negative,Does not work its just another universal case just as someone else said you have to remove it from case to use camera,23,5
All_Beauty,B00H4EEK1K,2.0,negative,doesn't really work for a tablet. the corner pieces sit on the on/off button :(,15,6
All_Beauty,B00H4EEK1K,1.0,negative,"Flimsy and tablets don't stay on. Also, very thin and clumsy.",11,7
All_Beauty,B00H4EEK1K,5.0,positive,"It's ok, but the little holding elastic bands are hoaky and done always work too good",16,8
All_Beauty,B00H4EEK1K,5.0,positive,"These are great cases. I bought them for the tablets that my Grandkids got for Christmas. If they can't wreck them, no can.",23,9
All_Beauty,B00H4EEK1K,2.0,negative,not strong enough to hold tablet in place.,8,10
All_Beauty,B00H4EEK1K,5.0,positive,on time shipping  item as described  thank u!!,8,11
All_Beauty,B00H4EEK1K,2.0,negative,These are ok.  They don't really fit our tablets and the fasteners keep moving all over the place.,18,12
All_Beauty,B00H4EEK1K,4.0,positive,It fits my trio stealth g4 10.1 the clamps are tight but because it slips easily from the corners it may not be that good for carrying around.,28,13
All_Beauty,B00H4EEK1K,5.0,positive,This was better than I expected.  Sooooo inexpensive but good quality and holds my tablet firmly.  thank you.,18,14
All_Beauty,B00H4EEK1K,5.0,positive,My daughter ordered this so I cannot rate it as she purchased it for herself.  She said she liked it so I am happy that she is happy.  It arrived as promised and was packed securely.,36,15
All_Beauty,B00H4EEK1K,5.0,positive,"I love this case! It's everything I've been looking for and great protection for my tablet. I was worried about the corner tabs not holding my tablet securely, they hold great, way better than I could ever imagine.
Thank you!",40,16
All_Beauty,B00H4EEK1K,2.0,negative,Case is fine. Amazon did not send bonus gift (stylus) with it.,12,17
All_Beauty,B00H4EEK1K,2.0,negative,It's too flimsy. My tablet wouldn't stay in the corner tabs.,11,18
All_Beauty,B00H4EEK1K,5.0,positive,Great product. Delivered on time. I am hppy!!,8,19
All_Beauty,B00H4EEK1K,2.0,negative,"I use this on my Trio Stealth G2 10.1 tablet. It does fit and but slips frequently. I cut off the tabs and use it only to protect the screen.
I don't recommend if you have a 10.1 tablet, however, it works/fits my sister's 9 inch tablet and does not slip.",51,20
All_Beauty,B00H4EEK1K,1.0,negative,"Flimsy quality, clips keep sliding off the corners",8,21
All_Beauty,B00H4EEK1K,2.0,negative,Had trouble keeping the tablet in place with this case,10,22
All_Beauty,B00H4EEK1K,2.0,negative,Same complaint as most people. The corner tabs don't stay in place.,12,23
All_Beauty,B00H4EEK1K,4.0,positive,It fit my tablet just the way I wanted a case to fit. Have no complaints. Would buy again if needed,21,24
All_Beauty,B00H4EEK1K,4.0,positive,You have to remove tablet from cover to take photos.  No lens hole.,13,25
All_Beauty,B00H4EEK1K,4.0,positive,I bought it for my wife and she seems to love it.,12,26
All_Beauty,B00H4EEK1K,2.0,negative,I like the color but my tablet don't stay in place when I'm moving around with it. You can sit it up or down. But it's no opening for my camera. Other then that it works.,36,27
All_Beauty,B00H4EEK1K,5.0,positive,Fits my tablet perfectly and offers great protection for a valued electronic.,12,28
All_Beauty,B00H4EEK1K,5.0,positive,I just purchased my first tablet and was a little hesitant in ordering this product...received it in the mail really fast and was shocked to see that it is very sturdy and holds the tablet without it being lopsided....love this and would recommend it to anyone out there.,48,29
All_Beauty,B00H4EEK1K,4.0,positive,Its ok but not what I thought it would be. I brought 2 and I'm not as happy as I could be. That could be my thoughts only. I don't dislike the cases. I wouldn't buy another one. In all the case is good and protects your tablet very well.,50,30
All_Beauty,B00H4EEK1K,4.0,positive,"For the Price it offers More Protection Than the Soft Cases, But, The Tablet Fell From the Arm of a Recliner & the Screen Still Cracked Because the Case Doesn't Lock.  if you Have Children or Pets, I Suggest a Case With a Locking Latch",45,31
All_Beauty,B00H4EEK1K,4.0,positive,These covers were perfect for my kids. They are a basic cover and very easy for my kids to get the tablets in.,23,32
All_Beauty,B00H4EEK1K,4.0,positive,These covers were perfect for my kids. They are very basic so easy for them to get the tablet in and out of the cover.,25,33
All_Beauty,B00H4EEK1K,1.0,negative,"The clip keep slipping off the corners, its not working well for me at all. Its not doing what i thought it would",23,34
All_Beauty,B00H4EEK1K,5.0,positive,"Love it!!! It fit just right 4 my 10.1 Tablet !!! I have been looking everywhere for a case to fit my tablet.. This the one!!!

Thanks
Amazon",28,35
All_Beauty,B00H4EEK1K,1.0,negative,This cover does not fit the Trio Stealth. The corner pieces do not stay in place and are not large enough to hold the tablet. The case does not stay in the upright position when trying to stand it up.  Very disappointed.,42,36
All_Beauty,B00H4EEK1K,1.0,negative,I HAD MY TABLET IN THE CASE AND IT STILL CAME OUT OF IT AND THE SCREEN SHATTERED ON MY FLOOR,21,37
All_Beauty,B00H4EEK1K,1.0,negative,"The prongs to hold the case in place always slip off, never keeps a hold. That makes the tablet unstable and it falls out",24,38
All_Beauty,B00H4EEK1K,1.0,negative,Bought these for the kids' Christmas present. Not too happy with them. The corner holders are constantly slipping off. Doesn't feel very stable.,23,39
All_Beauty,B00H4EEK1K,1.0,negative,The tablet keeps popping ouy of the little brackets. Not good quality at all. Having to buy a new case drom a different company,24,40
All_Beauty,B00H4EEK1K,4.0,positive,The case fits which is great as the tablet I bouggt is oddly shaped.  The elastic bands on this case makes it good for most tablets.,26,41
All_Beauty,B00H4EEK1K,5.0,positive,"Good quality materials. Well made & fits my tablet perfectly. Like the bright color, magenta, & the wipe clean finish. Would  recommend this and buy another if needed.",28,42
All_Beauty,B00H4EEK1K,5.0,positive,the case fits perfect and a great price.my husband love this case its  light and very durable. COMPARED WITH OTHER SITES.,21,43
All_Beauty,B00H4EEK1K,4.0,positive,No hole for the camera.  Otherwise it's a perfectly fine case for the money.  It fits well and the tablet is secure.,22,44
All_Beauty,B00H4EEK1K,1.0,negative,I was totally disappointed.  One of the straps pulled out within two days.  I would have sent it back but I had already thrown the bag away and box with all the Christmas paper.  Definitely would not recommend this to anyone.,41,45
All_Beauty,B00H4EEK1K,2.0,negative,"The case is good and does its job, but the clips keep slipping off. And I haven't found many other options for colors.",23,46
All_Beauty,B00H4EEK1K,1.0,negative,"HATE this cover!!!! The clasps on the side do not hold the tablet in so it falls out all the time. The stand up feature doesn't work, VERY FLIMSY!!! Went cheap and GOT CHEAP!!!! Threw it in the garbage and went to Best Buy!!""""",44,47
All_Beauty,B00H4EEK1K,4.0,positive,I its perfect for my 10 in tablet....It was a good buy I like it..keeps the glass safe from damage,20,48
All_Beauty,B00H4EEK1K,2.0,negative,The tabs to hold the tablet keep slipping off. They let the tablet slip around rather than hold it tight.,20,49
All_Beauty,B00H4EEK1K,5.0,positive,Had looked everywhere for what we needed and this is exactly it!!!! Perfect Fit to protect our Christmas present to each other :),23,50
All_Beauty,B00H4EEK1K,4.0,positive,"Purchased as a gift, this cover fills the bill for tablet protection and utility. The quality is quite good for the price.",22,51
All_Beauty,B00H4EEK1K,2.0,negative,The  holding latch cover on and off volume control.  It slips off constantly. i would not recommend. They didn't consider compotent t design,23,52
All_Beauty,B00H4EEK1K,2.0,negative,"When I received it, it was the holidays and it was a gift to go along with a tablet that I had purchased. After the holiday and the excitement wore down we found that it is not as sturdy as I thought. Also there is no opening to take pictures with the case on the tablet. Not happy with it but I learned my lesson. You get what you pay for.",71,53
All_Beauty,B00H4EEK1K,1.0,negative,"The case still allows the tablet to slip out, even when you go to close the case. Not good at all. It was a waste of money. I will buy new ones.",32,54
All_Beauty,B00H4EEK1K,1.0,negative,The case doesn't hold the tablet in place. The tablet slips out even when you go to close the case. Not good.,22,55
All_Beauty,B00H4EEK1K,5.0,positive,i had ordered one for $40.00+ then saw this one for $12.00 . returned the $40.00 case and i am very happy with this one. excellent for the buck!!!!!!,29,56
All_Beauty,B00H4EEK1K,2.0,negative,Tablet was hot pink when I ordered orchid purple.  The stopper for the stand doesn't hold and causes cover to open and fall from table.  The four holders keep slipping and tablet comes out of case.,36,57
All_Beauty,B00H4EEK1K,2.0,negative,"Advertises the case is for the ""Trio Stealth G2"". However, in order to take a picture you must remove your tablet from this case before you can take a picture. Most cases you can leave your tablet right in the case while taking pictures. Also,this case does not stand when reading as shown in picture, it falls over. Just for those two reasons alone this case is worthless.",68,58
All_Beauty,B00H4EEK1K,2.0,negative,Advertised for Trio tablet.  However there is no hole for the rear facing camera so you cannot use the camera if the tablet is in the case.,27,59
All_Beauty,B00H4EEK1K,5.0,positive,"Item fits good and looks good
Wish that there was a better selection of color like black one red is ok",21,60
All_Beauty,B00H4EEK1K,5.0,positive,"I really like this tablet case it fits the trio stealth-10 perfectly, the claws hold the tablet very snugly to the case, there is no room for play that would allow it to fall out. The color is very vibrant and I love the black elastic band that holds the case tightly closed, and the bonus stylus fits perfectly in the ear plug outlet so it will always be available.",70,61
All_Beauty,B00H4EEK1K,2.0,negative,The cover is nice but the fact that it was suppose to come with a free bonus stylus and it didn't was a let down...,25,62
All_Beauty,B00H4EEK1K,5.0,positive,The tablet case was much better quality than expected. It is truly nice and at an excellent price.,18,63
All_Beauty,B00H4EEK1K,1.0,negative,Couldn't get the Bluetooth to work with my tablet. The holder for the tablet was not able to keep the tablet in place.,23,64
All_Beauty,B00H4EEK1K,5.0,positive,Exactly what I expected @ a reasonable price,8,65
All_Beauty,B00H4EEK1K,5.0,positive,"I bought this as a gift for my dad since he also got the newest kindle fire, the Kindle Fire HD 10.1, and he loves it! Not only that, but it fits perfectly! The grips that wrap around the corners hold it tightly and safely. I recommend this to anyone looking for a case that will keep your device safe while still looking awesome!!!",64,66
All_Beauty,B00ITNNI4K,4.0,positive,"I liked it a lot, it looks really nice on a hand and it doesn't look cheap. The only thing that was bad , few of the little rings in the chain were not closed properly, so I had to fix it with pliers so that it wouldn't fall apart.",50,0
All_Beauty,B00ITNNI4K,4.0,positive,"It's okay and I like it. However, it is cheaply made.",11,1
All_Beauty,B00ITNNI4K,2.0,negative,"The bracelet is very pretty but, not well designed it doesn't stay in place",14,2
All_Beauty,B00ITNNI4K,2.0,negative,I bought another one of these in silver and they both lose their color after wear for about 20 minutes in hot weather I'm never buying these again.,28,3
All_Beauty,B00ITNNI4K,5.0,positive,"I purchased this bracelet & ring combo for a teenaged granddaughter, because it's so unique. Also, it's a cute & inexpensive gift to give for no special reason, or to add to her Christmas gifts. I hope she will love it!",41,4
All_Beauty,B00ITNNI4K,1.0,negative,"Very ill fitting. ring too small, bracelet too big.",9,5
All_Beauty,B00ITNNI4K,1.0,negative,This is very flimsy.  I bought it for my daughter to wear to her senior Prom but the ring broke off before she even got the chain part hooked.,29,6
All_Beauty,B00ITNNI4K,2.0,negative,Is nice but the way they glue the ring is sideways..I steel like it but ..is crapy,17,7
All_Beauty,B00ITNNI4K,4.0,positive,"Product as expected, but (although stated it would be slow) was even longer than expected as other items ordered from over seas; on the same day can a week sooner.",30,8
All_Beauty,B00ITNNI4K,1.0,negative,The ring part broke off from the chain the first time I put it on,15,9
All_Beauty,B00ITNNI4K,2.0,negative,Broke! I kept the ring part because it was cute lol,11,10
All_Beauty,B00ITNNI4K,1.0,negative,Got this item today and it was already broken.,9,11
All_Beauty,B00ITNNI4K,2.0,negative,Received it very quickly but the bracelet part was huge and it broke the first time I wore it.,19,12
All_Beauty,B00ITNNI4K,1.0,negative,"I bought this item as a joke for my grandmother, knowing it was going to be cheap since it was only $2.00. When she received it, the chain was not connect to the already smashed ring, or the bracelet. Part of the bracelet was held together with a green goo...instead of soldered together. Even if you want to make someone laugh, or buy for throw away jewelry, don't!",68,13
All_Beauty,B00ITNNI4K,5.0,positive,"A sleek exotic piece they were beautiful on my model and My Date was complimented all night
I will check and buy from this company again",26,14
All_Beauty,B00ITNNI4K,5.0,positive,This item was well worth what I paid for it.  It was good quality for the price & I received it very quickly.,23,15
All_Beauty,B00ITNNI4K,4.0,positive,"this is a really cute accessory. the ring is an incomplete circle so you can adjust it just right, the chain to the wrist is a good length. the one real drawback is it's actually pretty hard to connect he clasp on the bracelet part without help because of the weight  but I salved that by replacing the clasp with a magnate.",62,16
All_Beauty,B00ITNNI4K,5.0,positive,Kinda big I have small wrists. Very cute though,9,17
All_Beauty,B00ITNNI4K,1.0,negative,This thing fell apart like 10 min after I gave it to my Girlfriend. I would not recommend this to anyone. Do not buy this cheap thing. We didn't expect a high quality piece of jewelry as it was for Halloween but it didn't even make it to the party.,50,18
All_Beauty,B00ITNNI4K,1.0,negative,No sizes on it !!!!!! Biger than my fingers,9,19
All_Beauty,B00NLNO554,1.0,negative,Hate these pens!  The pens are NOT multicolored and the ink runs out after a few uses. would not buy again.,21,0
All_Beauty,B00NLNO554,1.0,negative,"I am a nurse, so I thought these pens would be great and easy to access attached to my badge holder.  This first one exploded the first day I used it all over my scrubs and I looked like a slob all day.  I thought it was just a freak accident so I decided to give another one a try.  The same thing happened.  There is definitely a flaw in the design and I will not be using them again.",80,1
All_Beauty,B00NLNO554,4.0,positive,"I use these quite frequently to take notes since I don't have a smartphone. The only complaint I have is that sometimes if you push the pen into its cap too hard, it will break. This is only a problem since the cap is what attaches to the keychain. Aside from that, though, they work fine. Great for carrying around in a pocket.",63,2
All_Beauty,B00NLNO554,4.0,positive,"I have no need to write with pink, purple or green ink.  Blue is OK, but Black is the best.",20,3
All_Beauty,B00NLNO554,2.0,negative,"I need a pen attached to my keychain at work at all times.  I have always used the mini R.S.V.P. pens from Pentel.  Most stores in my area are not carrying them so I found these.  Sorry...but I hate them.  They are very small for writing, and since I attach them to my keychain, the round plastic hole for the chain to go through broke in one day!  (My other pens never broke, thicker plastic.)  If you just need a tiny pen and not using it for hanging it would be ok.  I won't buy these again since I have found the Pentel pens I want on Amazon. Oh, and the chain they come on is a joke, totally worthless.",120,4
All_Beauty,B00NLNO554,4.0,positive,"I'll have to agree with the reviewer that said the pen cap pulls off too easily if used in a keychain fashion, as described and intended, however I was looking for a very small pen to keep in my pocket, and it works very well for that. I unscrew the little keychain attachment, and the lid stays on in my pocket so I'm always ready to write in a notebook I carry; I frequently have a better pen, but not always. This one fits your hand pretty well if you remove the cap and place it at the but of the pen, otherwise it's a little too stubby. The product could certainly be improved by making the cap fit a little tighter, but it works well for what I wanted.",130,5
All_Beauty,B00NLNO554,2.0,negative,"Honestly, if I had known the cap would fall or pull off so easily, I never would have purchased this product. I should have looked for push button or twist pens instead. These pens are small, fit well on a keychain, and writes okay, but I almost lost the cap(s) quite a few times. Due to the price point, it's not worth the time returning, but I won't buy again.",70,6
All_Beauty,B00NLNO554,5.0,positive,These pens are the perfect size to put in my diabetic meter bag. Thank you so much!,17,7
All_Beauty,B00NLNO554,4.0,positive,Good deal for the number of pens. Definitely wrap a strip of tape around the head of the pen to keep the pen from falling out of the cap if you keep them on your keys/if they will be yanked around a lot.,43,8
All_Beauty,B00NLNO554,5.0,positive,"These come in handy when you don't have a pen ready.  Just put it on your key chain and you will ALWAYS have a pen HANDY!
AMAZING item....Love it.  I've given away 6 already (close friends) & others I tell them where to buy them.
Keep up the good work with fantastic ideas.",53,9
All_Beauty,B00NLNO554,5.0,positive,Love these little pens!  They work great with post-it note holders.,11,10
All_Beauty,B00NLNO554,2.0,negative,The caps came broken. This is the second time I ordered these just because I like the size and I can't find any other brand.,25,11
All_Beauty,B00NLNO554,2.0,negative,"pen constantly slips out of cap, preventing me from keeping pens on the key ring. more of a pocket pen than anything.",22,12
All_Beauty,B00NLNO554,1.0,negative,"Worthless product and I assume because it's cheap.
I lost 2 pens already in 2 days so obviously I bought the pen caps not the pens because it's the only thing it stay.
Very lose and weak.",37,13
All_Beauty,B00NLNO554,5.0,positive,"Nice pens, good size for small geocaches which is why I bought them.",13,14
All_Beauty,B00NLNO554,2.0,negative,Chains break easily. Caps don't hold pen well. Pen often falls off my hospital badge.,15,15
All_Beauty,B00NLNO554,1.0,negative,"I've had these pens for less than a month, and I'm on the third one as the pens have fallen out of the caps.  I have the pen attached to my work badge; I work in an office setting, so there's not a lot to grab/catch on the pens, but they continue to fall out.  I've been walking across the office and had coworkers stop me because my pen is laying on the ground some feet back.  I would not buy these again nor suggest that others buy them either.",90,16
All_Beauty,B00NLNO554,2.0,negative,The pen doesn't stay in the cap. Using it as a keychain is useless because it falls out too easily.,20,17
All_Beauty,B00NLNO554,5.0,positive,"Exactly what I wanted, hard to find in office supply stores.",11,18
All_Beauty,B00NLNO554,4.0,positive,"Got these for my husband who makes deliveries and needed a pen to attach to his lanyard.  They are good, but as they are used over time, one fell out of the cap and got lost.  However, considering how inexpensive they were, I'd still buy them again!",47,19
All_Beauty,B00NLNO554,1.0,negative,Not happy after giving these out in stockings a few of them did not light up!,16,20
All_Beauty,B00NLNO554,1.0,negative,"Terrible.  The pens are very loose in the caps, resulting in them falling out frequently.  I've lost practically all of them ... waste of money.",25,21
All_Beauty,B00NLNO554,4.0,positive,I still have no idea why 6 colored pen with all black ink.,13,22
All_Beauty,B00NLNO554,1.0,negative,I wore them attached to my lanyard. After less than a week the pen didn't stay in the cap. The fit isn't tight enough.,24,23
All_Beauty,B00NLNO554,5.0,positive,The pen writes well. The cap does come off easily so it is not suitable on a lanyard or keychain. It is perfect to put inside a purse or pocket.,30,24
All_Beauty,B00NLNO554,5.0,positive,"I'm always in need of pens when going out to events, dinner, movies when I have a small purse with me. These are SMALL and perfect! They're 3 inches long, black ink. I will buy more! Well worth the money.",40,25
All_Beauty,B00NLNO554,5.0,positive,I love these... These are great little pens and I have already re-ordered more... They write very well and I love the different colors... I am using them inside small survival kits...,32,26
All_Beauty,B00NLNO554,5.0,positive,"Great little pen, just what I was looking for.",9,27
All_Beauty,B00NLNO554,2.0,negative,I am a teacher and always need a pen handy. I tried to keep this on my lanyard but the pen doesn't stay in th cap. I've already lost 3 from the pack,33,28
All_Beauty,B00NLNO554,5.0,positive,This work great with my passport. Love them.,8,29
All_Beauty,B00NLNO554,4.0,positive,"I needed very small pens for wallet and small handbags.  These are almost perfect.  The cap separates from pen barrel too easily.  A dried thin strip of water-proof fabric glue inside opposite sides of cap takes care of ""grip"" for cap.  Now, to keep my daughter from adopting them!",49,30
All_Beauty,B00NLNO554,1.0,negative,too small and pour plastic.  broke in one week,9,31
All_Beauty,B00NLNO554,2.0,negative,"Loved the pen at first, worked great and convenient to keep on my badge for work. Always had a pen to sign documents with, however the caps continually fell off  not worth the buy.",34,32
All_Beauty,B00NLNO554,4.0,positive,These pens are great as they fit in your pocket. I use them on a lanyard for taking notes in the field and they don't hang as low as a regular pen would. Amazon seems the only place you can actually find this pen size.,45,33
All_Beauty,B00NLNO554,5.0,positive,Exactly as ordered. Perfect for lots of places where a pen is too large.,14,34
All_Beauty,B00NLNO554,1.0,negative,I wanted to hang it from my lanyard but the hardware did not hold up and I lost the pen.,20,35
All_Beauty,B00NLNO554,4.0,positive,"Time will tell whether the caps fall off, but so far, so good. The pens write well, no skipping. They don't feel ""cheap"" in the hand. The little O-ring on top of each cap is small, but I didn't have a problem fitting it onto a small flashlight's O-ring after I removed the chain. The chain itself is not sturdy to the eye or feel; essentially useless. I wouldn't trust it to hold. Otherwise, I'm pleased.",76,36
All_Beauty,B00NLNO554,2.0,negative,"The pens themselves usually worked fine for me, but the caps do not attach strongly enough to the pens for them to be a good keychain pen.  I lost all of these within about a month, because the caps (where the keychain is attached) just did not stay attached to the pens.",52,37
All_Beauty,B00NLNO554,4.0,positive,"I use them allways, one in each bag.",8,38
All_Beauty,B00NLNO554,5.0,positive,"No ink clogs, easy to put cap on and off. great for nurses who never can keep up with pens",20,39
All_Beauty,B00NLNO554,4.0,positive,Do some Geocaching. They are not the best quality but they are great to leave in a larger Geocach container for other cachers to document their find.,27,40
All_Beauty,B00NLNO554,2.0,negative,"I work in a hospital and purchased these to wear on my badge.  I was hoping for a pen that would be easily accessible and wouldn't get lost or misplaced.

Great idea, but not so great product for it's intended use.  I couldn't make any of these pens last more than a week before the pens started falling out of their cap.  With normal use, some of the caps cracked, and some of them just stopped clicking onto the pen.

It's pretty frustrating when you try to grab your pen in the middle of examining a patient, and there's nothing dangling there but a pen cap.",106,41
All_Beauty,B00NLNO554,2.0,negative,"I don't know why I didn't look at the reviews first. I wanted to have pens on our keychains so we always have one. The cap fits the pen so loosely I really don't think it's going to stand the test of time. If you're going to make a keychain pen, maybe you should make it so it will work on an actual keychain.",64,42
