,category,prod_id,rating,polarity,review,review_len,review_id
43,All_Beauty,B00H4EEK1K,4.0,positive,this fit my trio perfectly also you have a better grip on your tablet i m glad the tablet is well protected now from breakage,24,1
44,All_Beauty,B00H4EEK1K,5.0,positive,very well made off good fit to the trio stealth g2 great christmas price brightvery sturdy clips does not block on off switch or volume controls,28,2
45,All_Beauty,B00H4EEK1K,5.0,positive,brightfast shipping fits on my 10 tablet perfect and snug great purchase you will not regret it came with a free stlyus pen,25,3
46,All_Beauty,B00H4EEK1K,2.0,negative,elastic clips were inconsistent on both pieces we purchased the inconsistencies allowed the tablet to not only slide back and forth but would slide right out the side and ultimately would hit the floor as although it had no case at all,42,4
47,All_Beauty,B00H4EEK1K,1.0,negative,does not work it is just another universal case just as someone else said you have to remove it from case to use camera,23,5
48,All_Beauty,B00H4EEK1K,2.0,negative,does not really work for a tablet the corner pieces sit on the on / off button,15,6
49,All_Beauty,B00H4EEK1K,1.0,negative,flimsy and tablets do not stay on also very thin and clumsy,11,7
50,All_Beauty,B00H4EEK1K,5.0,positive,it is ok but the little holding elastic bands are hoaky and done always work too good,16,8
51,All_Beauty,B00H4EEK1K,5.0,positive,these are great cases i bought them for the tablets that my grandkids got for christmas if they can not wreck them no can,23,9
52,All_Beauty,B00H4EEK1K,2.0,negative,not strong enough to hold tablet in place,8,10
53,All_Beauty,B00H4EEK1K,5.0,positive,on time shippingas described thank you,8,11
54,All_Beauty,B00H4EEK1K,2.0,negative,these are ok they do not really fit our tablets and the fasteners keep moving all over the place,18,12
55,All_Beauty,B00H4EEK1K,4.0,positive,it fits my trio stealth g4 101 the clamps are tight but because it slips easily from the corners it may not be that good for carrying around,28,13
56,All_Beauty,B00H4EEK1K,5.0,positive,this was better than i expected sooooo inexpensive but good quality and holds my tablet firmly thank you,18,14
57,All_Beauty,B00H4EEK1K,5.0,positive,my daughter ordered this so i can not rate it as she purchased it for herself she said she liked it so i am happy that she is happy it arrived as promised and was packed securely,36,15
58,All_Beauty,B00H4EEK1K,5.0,positive,i love this case it is everything I have been looking for and great protection for my tablet i was worried about the corner tabs not holding my tablet securely they hold great way better than i could ever imagine thank you,40,16
59,All_Beauty,B00H4EEK1K,2.0,negative,case is fine amazon did not send bonus gift stylus with it,12,17
60,All_Beauty,B00H4EEK1K,2.0,negative,it is too flimsy my tablet would not stay in the corner tabs,11,18
61,All_Beauty,B00H4EEK1K,5.0,positive,great product delivered on time i am hppy,8,19
62,All_Beauty,B00H4EEK1K,2.0,negative,i use this on my trio stealth g2 101 tablet it does fit and but slips frequently i cut off the tabs and use it only to protect the screen i do not recommend if you have a 101 tablet however it works / fits my sisters 9 inch tablet and does not slip,51,20
63,All_Beauty,B00H4EEK1K,1.0,negative,flimsy quality clips keep sliding off the corners,8,21
64,All_Beauty,B00H4EEK1K,2.0,negative,had trouble keeping the tablet in place with this case,10,22
65,All_Beauty,B00H4EEK1K,2.0,negative,same complaint as most people the corner tabs do not stay in place,12,23
66,All_Beauty,B00H4EEK1K,4.0,positive,it fit my tablet just the way i wanted a case to fit have no complaints would buy again if needed,21,24
67,All_Beauty,B00H4EEK1K,4.0,positive,you have to remove tablet from cover to take photos no lens hole,13,25
68,All_Beauty,B00H4EEK1K,4.0,positive,i bought it for my wife and she seems to love it,12,26
69,All_Beauty,B00H4EEK1K,2.0,negative,i like thebut my tablet do not stay in place when I am moving around with it you can sit it up or down but it is no opening for my camera other then that it works,36,27
70,All_Beauty,B00H4EEK1K,5.0,positive,fits my tablet perfectly and offers great protection for a valued electronic,12,28
71,All_Beauty,B00H4EEK1K,5.0,positive,i just purchased my first tablet and was a little hesitant in ordering this product received it in the mail really fast and was shocked to see that it is very sturdy and holds the tablet without it being lopsided love this and would recommend it to anyone out there,48,29
72,All_Beauty,B00H4EEK1K,4.0,positive,it is ok but not what i thought it would be i brought 2 and I am not as happy as i could be that could be my thoughts only i do not dislike the cases i would not buy another one in all the case is good and protects your tablet very well,50,30
73,All_Beauty,B00H4EEK1K,4.0,positive,for the price it offers more protection than the soft cases but the tablet fell from the arm of a recliner and the screen still cracked because the case does not lock if you have children or pets i suggest a case with a locking latch,45,31
74,All_Beauty,B00H4EEK1K,4.0,positive,these covers were perfect for my kids they are a basic cover and very easy for my kids to get the tablets in,23,32
75,All_Beauty,B00H4EEK1K,4.0,positive,these covers were perfect for my kids they are very basic so easy for them to get the tablet in and out of the cover,25,33
76,All_Beauty,B00H4EEK1K,1.0,negative,the clip keep slipping off the corners it is not working well for me at all it is not doing what i thought it would,23,34
77,All_Beauty,B00H4EEK1K,5.0,positive,love it it fit just right 4 my 101 tablet i have been looking everywhere for a case to fit my tablet this the one thanks amazon,28,35
78,All_Beauty,B00H4EEK1K,1.0,negative,this cover does not fit the trio stealth the corner pieces do not stay in place and are not large enough to hold the tablet the case does not stay in the upright position when trying to stand it up very disappointed,42,36
79,All_Beauty,B00H4EEK1K,1.0,negative,i had my tablet in the case and it still came out of it and the screen shattered on my floor,21,37
80,All_Beauty,B00H4EEK1K,1.0,negative,the prongs to hold the case in place always slip off never keeps a hold that makes the tablet unstable and it falls out,24,38
81,All_Beauty,B00H4EEK1K,1.0,negative,bought these for the kids christmas present not too happy with them the corner holders are constantly slipping off does not feel very stable,23,39
82,All_Beauty,B00H4EEK1K,1.0,negative,the tablet keeps popping ouy of the little brackets not good quality at all having to buy a new case drom a different company,24,40
83,All_Beauty,B00H4EEK1K,4.0,positive,the case fits which is great as the tablet i bouggt is oddly shaped the elastic bands on this case makes it good for most tablets,26,41
84,All_Beauty,B00H4EEK1K,5.0,positive,good quality materials well made and fits my tablet perfectly like the brightmagenta and the wipe clean finish would recommend this and buy another if needed,28,42
85,All_Beauty,B00H4EEK1K,5.0,positive,the case fits perfect and a great pricemy husband love this case it is light and very durable compared with other sites,21,43
86,All_Beauty,B00H4EEK1K,4.0,positive,no hole for the camera otherwise it is a perfectly fine case for the money it fits well and the tablet is secure,22,44
87,All_Beauty,B00H4EEK1K,1.0,negative,i was totally disappointed one of the straps pulled out within two days i would have sent it back but i had already thrown the bag away and box with all the christmas paper definitely would not recommend this to anyone,41,45
88,All_Beauty,B00H4EEK1K,2.0,negative,the case is good and does it is job but the clips keep slipping off and i have not found many other options for colors,23,46
89,All_Beauty,B00H4EEK1K,1.0,negative,hate this cover the clasps on the side do not hold the tablet in so it falls out all the time the stand up feature does not work very flimsy went cheap and got cheap threw it in the garbage and went to best buy,44,47
90,All_Beauty,B00H4EEK1K,4.0,positive,i it is perfect for my 10 in tablet it was a good buy i like it keeps the glass safe from damage,20,48
91,All_Beauty,B00H4EEK1K,2.0,negative,the tabs to hold the tablet keep slipping off they let the tablet slip around rather than hold it tight,20,49
92,All_Beauty,B00H4EEK1K,5.0,positive,had looked everywhere for what we needed and this is exactly it perfect fit to protect our christmas present to each other,23,50
93,All_Beauty,B00H4EEK1K,4.0,positive,purchased as a gift this cover fills the bill for tablet protection and utility the quality is quite good for the price,22,51
94,All_Beauty,B00H4EEK1K,2.0,negative,the holding latch cover on and off volume control it slips off constantly i would not recommend they did not consider compotent t design,23,52
95,All_Beauty,B00H4EEK1K,2.0,negative,when i received it it was the holidays and it was a gift to go along with a tablet that i had purchased after the holiday and the excitement wore down we found that it is not as sturdy as i thought also there is no opening to take pictures with the case on the tablet not happy with it but i learned my lesson you get what you pay for,71,53
96,All_Beauty,B00H4EEK1K,1.0,negative,the case still allows the tablet to slip out even when you go to close the case not good at all it was a waste of money i will buy new ones,32,54
97,All_Beauty,B00H4EEK1K,1.0,negative,the case does not hold the tablet in place the tablet slips out even when you go to close the case not good,22,55
98,All_Beauty,B00H4EEK1K,5.0,positive,i had ordered one for 4000 then saw this one for 1200 returned the 4000 case and i am very happy with this one excellent for the buck,29,56
99,All_Beauty,B00H4EEK1K,2.0,negative,tablet was hot pink when i ordered orchid purple the stopper for the stand does not hold and causes cover to open and fall from table the four holders keep slipping and tablet comes out of case,36,57
100,All_Beauty,B00H4EEK1K,2.0,negative,advertises the case is for the trio stealth g2 however in order to take a picture you must remove your tablet from this case before you can take a picture most cases you can leave your tablet right in the case while taking pictures also this case does not stand when reading as shown in picture it falls over just for those two reasons alone this case is worthless,68,58
101,All_Beauty,B00H4EEK1K,2.0,negative,advertised for trio tablet however there is no hole for the rear facing camera so you can not use the camera if the tablet is in the case,27,59
102,All_Beauty,B00H4EEK1K,5.0,positive,fits good and looks good wish that there was a better selection oflike black one red is ok,21,60
103,All_Beauty,B00H4EEK1K,5.0,positive,i really like this tablet case it fits the trio stealth-10 perfectly the claws hold the tablet very snugly to the case there is no room for play that would allow it to fall out theis very vibrant and i love the black elastic band that holds the case tightly closed and the bonus stylus fits perfectly in the ear plug outlet so it will always be available,70,61
104,All_Beauty,B00H4EEK1K,2.0,negative,the cover is nice but the fact that it was suppose to come with a free bonus stylus and it did not was a let down,25,62
105,All_Beauty,B00H4EEK1K,5.0,positive,the tablet case was much better quality than expected it is truly nice and at an excellent price,18,63
106,All_Beauty,B00H4EEK1K,1.0,negative,could not get the bluetooth to work with my tablet the holder for the tablet was not able to keep the tablet in place,23,64
107,All_Beauty,B00H4EEK1K,5.0,positive,exactly what i expected at a reasonable price,8,65
108,All_Beauty,B00H4EEK1K,5.0,positive,i bought this as a gift for my dad since he also got the newest kindle fire the kindle fire hd 101 and he loves it not only that but it fits perfectly the grips that wrap around the corners hold it tightly and safely i recommend this to anyone looking for a case that will keep your device safe while still looking awesome,64,66
109,All_Beauty,B00ITNNI4K,4.0,positive,i liked it a lot it looks really nice on a hand and it does not look cheap the only thing that was bad few of the little rings in the chain were not closed properly so i had to fix it with pliers so that it would not fall apart,50,0
110,All_Beauty,B00ITNNI4K,4.0,positive,it is okay and i like it however it is cheaply made,11,1
111,All_Beauty,B00ITNNI4K,2.0,negative,the bracelet is very pretty but not well designed it does not stay in place,14,2
112,All_Beauty,B00ITNNI4K,2.0,negative,i bought another one of these in silver and they both lose theirafter wear for about 20 minutes in hot weather I am never buying these again,28,3
113,All_Beauty,B00ITNNI4K,5.0,positive,i purchased this bracelet and ring combo for a teenaged granddaughter because it is so unique also it is a cute and inexpensive gift to give for no special reason or to add to her christmas gifts i hope she will love it,41,4
114,All_Beauty,B00ITNNI4K,1.0,negative,very I shall fitting ring too small bracelet too big,9,5
115,All_Beauty,B00ITNNI4K,1.0,negative,this is very flimsy i bought it for my daughter to wear to her senior prom but the ring broke off before she even got the chain part hooked,29,6
116,All_Beauty,B00ITNNI4K,2.0,negative,is nice but the way they glue the ring is sideways i steel like it but is crapy,17,7
117,All_Beauty,B00ITNNI4K,4.0,positive,product as expected but although stated it would be slow was even longer than expected as other items ordered from over seas on the same day can a week sooner,30,8
118,All_Beauty,B00ITNNI4K,1.0,negative,the ring part broke off from the chain the first time i put it on,15,9
119,All_Beauty,B00ITNNI4K,2.0,negative,broke i kept the ring part because it was cute laughing out loud,11,10
120,All_Beauty,B00ITNNI4K,1.0,negative,got thistoday and it was already broken,9,11
121,All_Beauty,B00ITNNI4K,2.0,negative,received it very quickly but the bracelet part was huge and it broke the first time i wore it,19,12
122,All_Beauty,B00ITNNI4K,1.0,negative,i bought thisas a joke for my grandmother knowing it was going to be cheap since it was only 200 when she received it the chain was not connect to the already smashed ring or the bracelet part of the bracelet was held together with a green goo instead of soldered together even if you want to make someone laugh or buy for throw away jewelry do not,68,13
123,All_Beauty,B00ITNNI4K,5.0,positive,a sleek exotic piece they were beautiful on my model and my date was complimented all night i will check and buy from this company again,26,14
124,All_Beauty,B00ITNNI4K,5.0,positive,thiswas well worth what i paid for it it was good quality for the price and i received it very quickly,23,15
125,All_Beauty,B00ITNNI4K,4.0,positive,this is a really cute accessory the ring is an incomplete circle so you can adjust it just right the chain to the wrist is a good length the one real drawback is it is actually pretty hard to connect he clasp on the bracelet part without help because of the weight but i salved that by replacing the clasp with a magnate,62,16
126,All_Beauty,B00ITNNI4K,5.0,positive,kinda big i have small wrists very cute although,9,17
127,All_Beauty,B00ITNNI4K,1.0,negative,this thing fell apart like 10 min after i gave it to my girlfriend i would not recommend this to anyone do not buy this cheap thing we did not expect a high quality piece of jewelry as it was for halloween but it did not even make it to the party,50,18
128,All_Beauty,B00ITNNI4K,1.0,negative,no sizes on it biger than my fingers,9,19
129,All_Beauty,B00NLNO554,1.0,negative,hate these pens the pens are not multicolored and the ink runs out after a few uses would not buy again,21,0
130,All_Beauty,B00NLNO554,1.0,negative,i am a nurse so i thought these pens would be great and easy to access attached to my badge holder this first one exploded the first day i used it all over my scrubs and i looked like a slob all day i thought it was just a freak accident so i decided to give another one a try the same thing happened there is definitely a flaw in the design and i will not be using them again,80,1
131,All_Beauty,B00NLNO554,4.0,positive,i use these quite frequently to take notes since i do not have a smartphone the only complaint i have is that sometimes if you push the pen into it is cap too hard it will break this is only a problem since the cap is what attaches to the keychain aside from that although they work fine great for carrying around in a pocket,63,2
132,All_Beauty,B00NLNO554,4.0,positive,i have no need to write with pink purple or green ink blue is ok but black is the best,20,3
133,All_Beauty,B00NLNO554,2.0,negative,i need a pen attached to my keychain at work at all times i have always used the mini rsvp pens from pentel most stores in my area are not carrying them so i found these sorry but i hate them they are very small for writing and since i attach them to my keychain the round plastic hole for the chain to go through broke in one day my other pens never broke thicker plastic if you just need a tiny pen and not using it for hanging it would be ok i will not buy these again since i have found the pentel pens i want on amazon oh and the chain they come on is a joke totally worthless,120,4
134,All_Beauty,B00NLNO554,4.0,positive,I shall have to agree with the reviewer that said the pen cap pulls off too easily if used in a keychain fashion as described and intended however i was looking for a very small pen to keep in my pocket and it works very well for that i unscrew the little keychain attachment and the lid stays on in my pocket so I am always ready to write in a notebook i carry i frequently have a better pen but not always this one fits your hand pretty well if you remove the cap and place it at the but of the pen otherwise it is a little too stubby the product could certainly be improved by making the cap fit a little tighter but it works well for what i wanted,130,5
135,All_Beauty,B00NLNO554,2.0,negative,honestly if i had known the cap would fall or pull off so easily i never would have purchased this product i should have looked for push button or twist pens instead these pens are small fit well on a keychain and writes okay but i almost lost the cap s quite a few times due to the price point it is not worth the time returning but i will not buy again,70,6
136,All_Beauty,B00NLNO554,5.0,positive,these pens are the perfect size to put in my diabetic meter bag thank you so much,17,7
137,All_Beauty,B00NLNO554,4.0,positive,good deal for the number of pens definitely wrap a strip of tape around the head of the pen to keep the pen from falling out of the cap if you keep them on your keys / if they will be yanked around a lot,43,8
138,All_Beauty,B00NLNO554,5.0,positive,these come in handy when you do not have a pen ready just put it on your key chain and you will always have a pen handy amazinglove it I have given away 6 already close friends and others i tell them where to buy them keep up the good work with fantastic ideas,53,9
139,All_Beauty,B00NLNO554,5.0,positive,love these little pens they work great with post-it note holders,11,10
140,All_Beauty,B00NLNO554,2.0,negative,the caps came broken this is the second time i ordered these just because i like the size and i can not find any other brand,25,11
141,All_Beauty,B00NLNO554,2.0,negative,pen constantly slips out of cap preventing me from keeping pens on the key ring more of a pocket pen than anything,22,12
142,All_Beauty,B00NLNO554,1.0,negative,worthless product and i assume because it is cheap i lost 2 pens already in 2 days so obviously i bought the pen caps not the pens because it is the only thing it stay very lose and weak,37,13
143,All_Beauty,B00NLNO554,5.0,positive,nice pens good size for small geocaches which is why i bought them,13,14
144,All_Beauty,B00NLNO554,2.0,negative,chains break easily caps do not hold pen well pen often falls off my hospital badge,15,15
145,All_Beauty,B00NLNO554,1.0,negative,I have had these pens for less than a month and I am on the third one as the pens have fallen out of the caps i have the pen attached to my work badge i work in an office setting so there has not a lot to grab / catch on the pens but they continue to fall out I have been walking across the office and had coworkers stop me because my pen is laying on the ground some feet back i would not buy these again nor suggest that others buy them either,90,16
146,All_Beauty,B00NLNO554,2.0,negative,the pen does not stay in the cap using it as a keychain is useless because it falls out too easily,20,17
147,All_Beauty,B00NLNO554,5.0,positive,exactly what i wanted hard to find in office supply stores,11,18
148,All_Beauty,B00NLNO554,4.0,positive,got these for my husband who makes deliveries and needed a pen to attach to his lanyard they are good but as they are used over time one fell out of the cap and got lost however considering how inexpensive they were I had still buy them again,47,19
149,All_Beauty,B00NLNO554,1.0,negative,not happy after giving these out in stockings a few of them did not light up,16,20
150,All_Beauty,B00NLNO554,1.0,negative,terrible the pens are very loose in the caps resulting in them falling out frequently I have lost practically all of them waste of money,25,21
151,All_Beauty,B00NLNO554,4.0,positive,i still have nowhy 6 colored pen with all black ink,13,22
152,All_Beauty,B00NLNO554,1.0,negative,i wore them attached to my lanyard after less than a week the pen did not stay in the cap the fit is not tight enough,24,23
153,All_Beauty,B00NLNO554,5.0,positive,the pen writes well the cap does come off easily so it is not suitable on a lanyard or keychain it is perfect to put inside a purse or pocket,30,24
154,All_Beauty,B00NLNO554,5.0,positive,I am always in need of pens when going out to events dinner movies when i have a small purse with me these are small and perfect they are 3 inches long black ink i will buy more well worth the money,40,25
155,All_Beauty,B00NLNO554,5.0,positive,i love these these are great little pens and i have already re-ordered more they write very well and i love the different colors i am using them inside small survival kits,32,26
156,All_Beauty,B00NLNO554,5.0,positive,great little pen just what i was looking for,9,27
157,All_Beauty,B00NLNO554,2.0,negative,i am a teacher and always need a pen handy i tried to keep this on my lanyard but the pen does not stay in th cap I have already lost 3 from the pack,33,28
158,All_Beauty,B00NLNO554,5.0,positive,this work great with my passport love them,8,29
159,All_Beauty,B00NLNO554,4.0,positive,i needed very small pens for wallet and small handbags these are almost perfect the cap separates from pen barrel too easily a dried thin strip of water-proof fabric glue inside opposite sides of cap takes care of grip for cap now to keep my daughter from adopting them,49,30
160,All_Beauty,B00NLNO554,1.0,negative,too small and pour plastic broke in one week,9,31
161,All_Beauty,B00NLNO554,2.0,negative,loved the pen at first worked great and convenient to keep on my badge for work always had a pen to sign documents with however the caps continually fell off not worth the buy,34,32
162,All_Beauty,B00NLNO554,4.0,positive,these pens are great as they fit in your pocket i use them on a lanyard for taking notes in the field and they do not hang as low as a regular pen would amazon seems the only place you can actually find this pen size,45,33
163,All_Beauty,B00NLNO554,5.0,positive,exactly as ordered perfect for lots of places where a pen is too large,14,34
164,All_Beauty,B00NLNO554,1.0,negative,i wanted to hang it from my lanyard but the hardware did not hold up and i lost the pen,20,35
165,All_Beauty,B00NLNO554,4.0,positive,time will tell whether the caps fall off but so far so good the pens write well no skipping they do not feel cheap in the hand the little o-ring on top of each cap is small but i did not have a problem fitting it onto a small flashlights o-ring after i removed the chain the chain itself is not sturdy to the eye or feel essentially useless i would not trust it to hold otherwise I am pleased,76,36
166,All_Beauty,B00NLNO554,2.0,negative,the pens themselves usually worked fine for me but the caps do not attach strongly enough to the pens for them to be a good keychain pen i lost all of these within about a month because the caps where the keychain is attached just did not stay attached to the pens,52,37
167,All_Beauty,B00NLNO554,4.0,positive,i use them allways one in each bag,8,38
168,All_Beauty,B00NLNO554,5.0,positive,no ink clogs easy to put cap on and off great for nurses who never can keep up with pens,20,39
169,All_Beauty,B00NLNO554,4.0,positive,do some geocaching they are not the best quality but they are great to leave in a larger geocach container for other cachers to document their find,27,40
170,All_Beauty,B00NLNO554,2.0,negative,i work in a hospital and purchased these to wear on my badge i was hoping for a pen that would be easily accessible and would not get lost or misplaced greatbut not so great product for it is intended use i could not make any of these pens last more than a week before the pens started falling out of their cap with normal use some of the caps cracked and some of them just stopped clicking onto the pen it is pretty frustrating when you try to grab your pen in the middle of examining a patient and there has nothing dangling there but a pen cap,106,41
171,All_Beauty,B00NLNO554,2.0,negative,i do not know why i did not look at the reviews first i wanted to have pens on our keychains so we always have one the cap fits the pen so loosely i really do not think it is going to stand the test of time if you are going to make a keychain pen maybe you should make it so it will work on an actual keychain,64,42
172,All_Beauty,B00NLNO554,2.0,negative,the pen does not like to stay in the cap,9,43
173,All_Beauty,B00NLNO554,2.0,negative,they all fell apart rather quickly and got separated,9,44
174,All_Beauty,B00NLNO554,1.0,negative,i wanted these pens to keep on my work badge / key ring so i would always have a pen handy but the pen constantly falls out of the cap so i lost 3 pens within a few weeks before i gave up they would be better if the cap stayed on and if they had colored ink to match theof the case,63,45
175,All_Beauty,B00NLNO554,5.0,positive,thewritersedge dot com space pen store reviewed this product and found it to be of excellent quality yet recommends that you go to our website and take a look at the authentic fisher space pens that write upside down through water dirt oil and in freezing temperatures,48,46
176,All_Beauty,B00NLNO554,1.0,negative,the pens are not tightly held to the caps so they are lost within hours seriously all 6 were gone within hours of attaching to my key chain,28,47
177,All_Beauty,B00NLNO554,1.0,negative,plastic cracked and broke in less than 24 hours,9,48
178,All_Beauty,B00NLNO554,5.0,positive,cheap and a greatbetter in some ways than the nite eyez ones because you do not have to unclip anything to get your pen just pull free of the cap and write my wife clips one to her scrubs pantleg loop plus they are dirt cheap lose one goes through the laundry no tears,54,49
179,All_Beauty,B00NLNO554,4.0,positive,i used these for work peds nurse for labeling so i always had a pen handy attached right to my identification i even attached one to my wallet but the pen itself eventually fell off clickable minis may be a better option if you expect a lot of movement / use of whatever you have it attached to convenient otherwise,57,50
180,All_Beauty,B00NLNO554,2.0,negative,cap will come loose after a few weeks in your pockets thus i end up with a cap on my key ring without a pen on it if these were threaded caps it would be perfect,36,51
181,All_Beauty,B00NLNO554,4.0,positive,i am definitely impressed with the pens i quickly put one on my work keys and on my car keys never have to borrow a pen again within a week both pens had fallen off without me realizing it caps need to be tighter,44,52
182,All_Beauty,B00NLNO554,4.0,positive,just what the doctor ordered when you need a pen and do not have one some more words to get past the minimum what a silly,26,53
183,All_Beauty,B00NLNO554,4.0,positive,i like that these pens all have black ink the orange green and more ink pens that you find in some of these sets have limited value if you are not a teenage girl these pens are half the length of typical pens but you can flip the cap over to lengthen them for comfortable writing the small size makes these great for carrying in a pocket when you are on the go and the cap style prevents leaking construction is cheap and lightweight but they are a decent value at less than a dollar per pen the keychains seem pretty flimsy and i discarded them did not really want that feature anyway,110,54
184,All_Beauty,B00NLNO554,5.0,positive,pens go in her pocket so when a patient calls she has got the pen right with her to write with great product she loses them a lot i will be a frequent flyer on this one,36,55
185,All_Beauty,B00NLNO554,1.0,negative,i am a pe teacher and need pens to be handy for quick writing i was totally disappointed of this product the eons will not clip back into the cap after a couple uses it got to be who can find that bright orange pen in the grass first activity save your money not a good product to attach to a key ring,62,56
186,All_Beauty,B00NLNO554,2.0,negative,maybe I am just hard on things in my pocket but these things break very easily on every one of them the screw that connects the pen to the key ring pulls out of the cap stripping the hole I have tried using super glue to put it back together which works for a little while also the pen does not stay in the cap very securely much prefer the nitepocket pen by inka,74,57
187,All_Beauty,B00NLNO554,5.0,positive,these are great for my purposes i always need a pen that is easy to carry around and I am the type that like to carry as little as possible so these are great because they fit in the coin pocket of a pair of jeans i never noticed them until i need to write something down I am not sure why the description listed the product box with product dimensions 65 x 28 x 04 inches but the pens are 35 inches long and they are all black ink i was worried since the description mentionedred / blue / black / green / purple but these are describing theof the casing not the ink i needed simple blue or black but cringed at the description of the colors i can not believe that I am excited about pens,131,58
188,All_Beauty,B00NLNO554,5.0,positive,these pens are great for keeping on your lanyard and are always handy perfect for teachers and the colors are great too,22,59
189,All_Beauty,B00NLNO554,5.0,positive,especially for pre-teens kids b4 their growth spurt all grandkids enjoy these in their xmas socks along with a small empty book they can fill with their ideas,28,60
190,All_Beauty,B00NLNO554,4.0,positive,these pens are perfect for attaching to a lanyard so you always have a pen with you the chains are reasonably strong I have only had one fall off and that was when it got scrunched in a corner the pens are moderately tight in the cap they do not fall out with normal use but you need to be careful if you put them in your pocket or otherwise create a situation where the pen can be friction locked allowing it to be pulled loose of the cap the pens are a little on the small side but manageable for quick tasks such as writing a signature or jotting down a note there is no way you would want to use it all day unless you have small hands,128,61
191,All_Beauty,B00NLNO554,5.0,positive,these pens are not meant for writing papers or business i gave away as little tokens and i can tell you that right now my co workers still have these little cute pens hanging from their desks they are fun and great since they can be pinned on a refrigerator magnet they do not write bad either,56,62
