category,prod_id,rating,polarity,review,review_len,review_id
AMAZON_FASHION,B001LFP0EO,4.0,positive,i originally purchased thisin a size small but come to find out only after 24 hours i really needed a size extra small i really love the results I am getting from this product but there are a few things about it that are a bit annoying the material is nice and firm which makes the product really have great results but as your waist is smaller than your rib cage area and hips the band will fold once it folds it has a permanent fold in the band every time you wear it this fold will be present which causes the band to slide up in the back above the butt i continue to wear it but i am constantly pulling it down in the back and it will immediately move right back up my waist line is great just 4 weeks after childbirth i give a lot of credit to this product and breastfeeding but there are just a few annoyances you will have to deal with fyi i wore this 24/7 except for when i showered,180,13
AMAZON_FASHION,B001LFP0EO,4.0,positive,shipped quick and product was just as advertised giving 4 stars for the band itself it is grear as long as I am standing and moving but if i sit or lay it rolls up and is difficult to reposition especially if you have a newborn in hand,46,14
AMAZON_FASHION,B001LFP0EO,4.0,positive,this did it is job but maybe i expected more it creased right away and the creases never straightened out so it stopped serving it is purpose almost but it did help when i wore it several hours a day i was only able to get about one month use out of it,51,15
AMAZON_FASHION,B001LFP0EO,5.0,positive,helped me with lower back support after giving birth highly recommended,11,16
AMAZON_FASHION,B001LFP0EO,5.0,positive,really helps my stomach to feel tight and help my stomach to look flat,14,17
AMAZON_FASHION,B001LFP0EO,5.0,positive,i got this for my girlfriend because it was on her registry she loved it,15,18
AMAZON_FASHION,B001LFP0EO,2.0,negative,I am 2 weeks postpartum and bought this for the flabby tummy i have wide hips and a smallish waist and this thing just will not stay in place every time i sit it rides way up and even bending causes it to slip I have had it one day and think I shall have to return,53,19
AMAZON_FASHION,B001LFP0EO,4.0,positive,great belly wrap it does the job you shall see progress in a few days for me i wore this 3days postpartum it did help shrink my tummy in less than a week but then after that it just stays that way there was no more additional progress good quality wrap as well but i think price is too much for something u will only use for say about a month well depends on every woman this is my review,79,20
AMAZON_FASHION,B001LFP0EO,4.0,positive,i felt this product ran a little small but it is supposed to be tighter i slept in mine a lot but i found myself waking up in a dripping sweat so i would not recommend wearing at night great to wear around the house and helps things tighten up a bit after the trauma of giving birth,57,21
AMAZON_FASHION,B001LFP0EO,5.0,positive,really helped me with my diastasis recti after i had my baby helped so much with back and belly pain from sore muscles after delivery sizing was spot on,29,22
AMAZON_FASHION,B001LFP0EO,1.0,negative,returned i purchased as a gift and the person did not want,11,23
AMAZON_FASHION,B001LFP0EO,1.0,negative,i ordered large a small was delivered i returned the product if a company can not get this one basic process correct then i am not wasting anymore time on them in the end i was better off not using the band my muscles seem to have recovered pretty well after my cesarean operation the band seemed pretty sturdy but was almost too thick to be comfortable under clothes,68,24
AMAZON_FASHION,B001LFP0EO,1.0,negative,cinched ok when not sitting or bending rolled up and gathered / bunched up quickly ok of you have no waist did not work for me at all,25,25
AMAZON_FASHION,B001LFP0EO,5.0,positive,I am 10 days postpartum with our second child and i can button my pre-pregnancy jeans sweet sizing note i was right on the border between two sizes so i sized down i had to wait a few days to wear it but it will be more useful to me in the long term,53,26
AMAZON_FASHION,B001LFP0EO,5.0,positive,wife bought it and she likes it quite a bit,10,27
AMAZON_FASHION,B001LFP0EO,4.0,positive,this product futs great was very snug the first day but as it does it is job and my belly gets smaller it fits better and better,25,28
AMAZON_FASHION,B001LFP0EO,4.0,positive,i ordered this based on the companys sizing chart it ended up being a whole size too big after returning and ordering a small i had good results one con would be that the material creases easily and bunches up i ended up rotating the band so that the velcro closure was on the back and it helped somewhat,59,29
AMAZON_FASHION,B001LFP0EO,1.0,negative,want to return it does not fit and you can feel and hearvthe velcro while wearing it,17,30
AMAZON_FASHION,B001LFP0EO,5.0,positive,one of the reviews i read before purchasing was this stated that the fit was wrong if you use the sizing chart on amazon yes that is correct you will get the wrong size go directly to the belly bandit website and use that sizing chart and you will get the correct size i love this so far only had it for a few days but is helping my back tremendously,72,31
AMAZON_FASHION,B001LFP0EO,5.0,positive,i got an extra small since i was between sizes and this fit me a couple days after delivery i do not wear it all the time but i wear it while I am bed it feels really good when i wear it my backs been hurting after the delivery,48,32
AMAZON_FASHION,B001LFP0EO,5.0,positive,so impressed by this product very comfortable and it really works well i did not start using it until 5 weeks pp but still feel it was worth the money,29,33
AMAZON_FASHION,B001LFP0EO,1.0,negative,yes i had received a package but package was all open i am not happy about i think ais not a newi would like to return then i always buys onlime although amazon if you want me continue to buy then please unopened package or use,50,34
AMAZON_FASHION,B001LFP0EO,2.0,negative,i loved the material but the sizing is horrible i bought a large based on the sizing chart i was only about to wear for 3 days after now it is just too loose supports nothing,35,35
AMAZON_FASHION,B001LFP0EO,2.0,negative,stretched out within the first week i wore it measured my waste correctly before i bought it and it was still too big within the first few days of wear,30,36
AMAZON_FASHION,B001LFP0EO,5.0,positive,bought in large had twins too used one provided by hospital first week and then fit into belly bandit in a large one week postpartum now going on 2 1/2 weeks postpartum I am going to need to order size down this thing really works,43,37
AMAZON_FASHION,B001LFP0EO,5.0,positive,i had originally went to the belly bandit website for the sizing it fit just like it was suppose to snug but still able to be velcro shut I am so glad i bought it it helped a lot with core support once i delivered,45,38
AMAZON_FASHION,B001LFP0EO,2.0,negative,wanted to love this and use it but it is not true to size runs small and it bends weird and does not lay nicely at all complete disappoinment,27,39
AMAZON_FASHION,B001LFP0EO,4.0,positive,i like this belly band a lot and the fit is snug but perfect for what i was looking for i really think this helps a lot with the postpartum healing process too i started wearing it on occasion right after i got home from the hospital from having my son although i did not have a c-section it really helped to reduce the pain i had from cramping in the few weeks after delivery and of course holds in all that extra baby fat and swelling that is still going down after birth my only complaint it that the seam is really thick where the velcro attaches which makes it hard to wear discreetly underneath tighter clothes,118,40
AMAZON_FASHION,B001LFP0EO,5.0,positive,i started to wear it two weeks after my c-section until i was about 3 months postpartum it most certainly helped get me back in shape quicker than i think i would have on my own people could not believe how quickly i was back to my normal size,48,41
AMAZON_FASHION,B001LFP0EO,5.0,positive,worked well now i need a smaller size,8,42
AMAZON_FASHION,B001LFP0EO,4.0,positive,my torso is a bit long so this creates a bit of a muffin top effect i guess if you are squeezing the fat it has to go somewhere right anyhow was using something similar from the hospital after my c section then stopped started having back pain incision pain and pain with stretch marks right under my belly button this added the support i was needing to aid in my recovery one week later and my core muscles are definitely strengthening my stretch marks are smaller and I am almost totally pain free i wear the band as often as i can even to sleep and work out wish i would have continually worn something post c section to aid in healing,120,43
AMAZON_FASHION,B001LFP0EO,2.0,negative,i really wanted to try this post baby but it was so awkward and uncomfortable i ended up returning it might work if you have a straighter build against hourglass i could not get it to close properly without either gapping or bunching i decided the money would be better spent toward some workout classes,54,44
AMAZON_FASHION,B001LFP0EO,2.0,negative,i really do not like this product it is too short I am 5 7 and it did not cover much of my torso it also is very hot it is uncomfortable and gives you a cylindrical shape with ni curves it also shows under clothing very easily the fabric creases like it said it would but in doing that it makes you look like you have really bad back fat rolls laughing out loud,68,45
AMAZON_FASHION,B001LFP0EO,2.0,negative,expands soon could not use after a month i ordered small based on the instruction size chart and it become big after using less than a month i am really disappointed with this product my tummy still looks big and i could not wear the belt as it expanded and not tight enough i would like to get a refund or replacement,60,46
AMAZON_FASHION,B001LFP0EO,1.0,negative,this thing is awful it is not long enough for my long torso so it either causes bulges of back fat above it between it and my bra or it fails to hold in the lower part of my belly it rides up like crazy it is incredibly difficult to close the velcro and have it aligned and it has creased making it very obvious under clothing,65,47
AMAZON_FASHION,B001LFP0EO,5.0,positive,this worked great i will be ordering again if i get pregnant again i wish i ordered in a smaller size i was going back and forth between a medium and a small i got a medium I am 55 and weighed 160 at the end of my pregnancy the band was too big after a week postpartum and i switched to the bellefit gurdle the product is well made and as described,72,48
AMAZON_FASHION,B001LFP0EO,1.0,negative,I am a size 6 pre-pregnancy and only gained weight in the belly i thought a medium would fit according to the size chart but it did not fit after i gave birth it only went around my post partum bellu half way it is way too small,46,49
AMAZON_FASHION,B001LFP0EO,1.0,negative,this was way too small and uncomfortable after my c-section i sent it back and continued wearing the wrap they gave me at the hospital,25,50
AMAZON_FASHION,B001LFP0EO,1.0,negative,so uncomfortable if you actually have kids to chase around and breastfeed you will hate this thing not to mention it does not breathe and is super hot if you are in summer months or a warmer climate wish i could return it,41,51
AMAZON_FASHION,B001LFP0EO,4.0,positive,wish it felt a little more secure but does the job i wish it was not so expensive considering how quickly it became too big yes i went by the suggestions in the measurement guide,34,52
AMAZON_FASHION,B001LFP0EO,1.0,negative,this sucks i do not understand why they are so many positive reviews it is over priced and once you buy it you can not return it so you are taking a chance with the tummy band it sucks because of the material it is like plastic and it does not hold it is shape around your back and keeps crinkling you constantly have to readjust additionally it is not wide enough tto give you hip and tummy support which you need postpartum and i am 53 feet i ordered a medium and it fits good save your money and reuse the hospital provided bands or buy the sweet sweat band works just as good,109,53
AMAZON_FASHION,B001LFP0EO,5.0,positive,sizing worked perfectly as described this was my first pregnancy so i have nothing to compare it to but i am so glad i bought this and used it postpartum i think it definitely played a large role in being able to return to my pre-pregnancy body i was able to return to pre-pregnancy jeans less than a week from birth,61,54
AMAZON_FASHION,B001LFP0EO,1.0,negative,was unable to use and unable to send back which i was not aware of if you have a c section you will need the bamboo one,27,55
AMAZON_FASHION,B001LFP0EO,2.0,negative,i bought this for post partum and wore it the day after i gave birth my stomach shrank really quickly so i soon outgrew this it was ok the first few times i worke it but then it became too big and started bunching around my stomach worked well for a while,52,56
AMAZON_FASHION,B001LFP0EO,1.0,negative,ordered size xs per sizing chart and it is too small for me 2 days post partum would like to exchange for small without having to buy another but because i bought it in march i can not exchange or return it,40,57
AMAZON_FASHION,B001LFP0EO,2.0,negative,ordered according to size chart i could not close it until 2 week post partum did not notice any significant difference with use,21,58
AMAZON_FASHION,B001LFP0EO,1.0,negative,would not reccomend i was constantly pulling up on this and it never really worked i would stand up and the whole thing would be below my belly,28,59
AMAZON_FASHION,B001LFP0EO,2.0,negative,i realy do love it but i did recomand the smal and i received the medium and now i can not return it to get the smal,26,60
AMAZON_FASHION,B001LFP0EO,4.0,positive,i was a size 18 pre pregnancy and ordered the xl i ordered it a week after delivery and i have it as tight as it will go i feel good wearing it and nicely supported after wearing it all day i am ready to take it off at night i wore a support band in the hospital but it made my stomach so itchy the belly bandit does not do this I am glad i bought the belly bandit and i will be purchasing a size down to continue my recovery process,92,61
AMAZON_FASHION,B001LFP0EO,5.0,positive,really helps keep things in check to work out and prevent further stretch marks,14,62
AMAZON_FASHION,B001LFP0EO,2.0,negative,i am rating based on looks alone because i did not have the opportunity to wear the product i measured at 41 weeks pregnant and was given a size to buy this was entirely too small the only reason i gave 2 stars is because the actual material of the product is nice,53,63
AMAZON_FASHION,B001LFP0EO,5.0,positive,helps get uterus and hips back in shape,8,64
AMAZON_FASHION,B001LFP0EO,1.0,negative,it is useless it does not help reduce any fraction of inch of my belly after using it for 3 months and it is very uncomfortable to wear,26,65
AMAZON_FASHION,B001LFP0EO,4.0,positive,used this with my first baby and again with my 2nd works wonders if you wear it,17,66
AMAZON_FASHION,B001LFP0EO,5.0,positive,i love my belly band i feel so much better after i wesr it around the home it is very comfortable and flexible i would recommend for anyone looking to help that baby belly shrink,35,67
AMAZON_FASHION,B001LFP0EO,5.0,positive,great product everyone keeps saying that they can not believe i just had a baby i used mine the first day i had my baby in the hospital it was hard to get closed but by day 3 when i was leaving the hospital it was the perfect fit I am 4 weeks postpartum now and still wear it i think it really does help there are so many gimicky products out there for post pregnancy but this one really does help and really does work worth every penny and i will recommend this to all my friends,96,68
AMAZON_FASHION,B001LFP0EO,2.0,negative,stiff and uncomfortable very hot in the summer,8,69
AMAZON_FASHION,B001LFP0EO,5.0,positive,i had my baby 8 days ago via cesarean and this has been such a help i feel held in and my belly has drastically reduced in size much quicker than with my first I am able to use my abdominal muscles more and do not have to worry about straining my incision i highly recommend this,55,70
AMAZON_FASHION,B001LFP0EO,5.0,positive,loved this and used it for the first 3 weeks but then bought the bamboo version which is much softer and easier to wear all day long belly bandit has great products,32,71
AMAZON_FASHION,B001LFP0EO,4.0,positive,i measured myself before looking at their sizing chart for 37 inch waist they recommend a size small so that is what i ordered after three days it was already too large to have lasting effects the band definitely works and i started using after two weeks of delivery i like to exchange for an extra small as i love the product and sent seller an email to see if i can exchange for an extra small and waiting on their reply will update you once i hear from them due to material band will crinkle but does not affect results,99,72
AMAZON_FASHION,B001LFP0EO,2.0,negative,i was pumped to get this and look slimmer it loses it is shape fast xl was too big l is not just right and medium is too small,27,73
AMAZON_FASHION,B001LFP0EO,1.0,negative,i had heard great things about the belly bandit but this was such a bummer it was way to small I am a size 4 6 waist 27 pre pregnancy and around currently while losing weight i know you are supposed to cinch this but you would need a tractor to get this thing to velcro together not sure who they are setting the small to fit,67,74
AMAZON_FASHION,B001LFP0EO,5.0,positive,this is a post pregnancy must have began using right after having a c-section in the beginning i had to use all my strength to get the velcrow to touch but within a week i lost three inches this helps tremendously to compress the stomach and jump start your body to feeling somewhat normal again ended up using around the clock for about three weeks until moving to another product by the same maker as the belly bandit became to large it did not stretch out by any means my body just completely changed,93,75
AMAZON_FASHION,B001LFP0EO,2.0,negative,I am really bummed I have only worn it a few times and the material seems to have pulled in the middle causing an hourglass shape I am a pretty tiny girl so I am not sure how i could have caused it to do that,42,76
AMAZON_FASHION,B001LFP0EO,5.0,positive,product runs small good quality and works great,8,77
AMAZON_FASHION,B001LFP0EO,4.0,positive,i started using at about 3 weeks postpartum i wanted to see what size i would need since i knew i would shrink in size pretty quickly and that was fortunate because i probably would have needed to buy two different sizes of the belly bandits i do have a bit of trouble sitting in it so i only wear at night when i sleep I have seen my tummy shrink a little bit so far will see how this works out but so far I am happy with it,88,78
AMAZON_FASHION,B001LFP0EO,2.0,negative,do not waste your money on this one get the bamboo one instead i am 127 lbs after i delivered 4 weeks ago with a 28 waste i got the xsmall and it fits fine however it folds so easy and crinkles feels so cheaply made i got the bamboo one and it is so soft and smooth and much more comfortable to wear save yourself the money and go straight for bamboo style,74,79
AMAZON_FASHION,B001LFP0EO,5.0,positive,amazing used this for post partum to get my belly back went from 39 in to 315 in in 2 weeks would defin8tely recommend started with a large and got down to a xtra small can not say enough to good things about it,43,80
AMAZON_FASHION,B001LFP0EO,4.0,positive,i love the first belly bandit that i got for right after the birth i wore it every day and it was wonderful i did not have one after my first kid and it felt like my guts were going to fall out of me every time i stood up this time with the belly bandit it was much easier to stand up straight even right after birth also my uterus contracted back to normal size in record speed my midwife was impressed my stomach also shrunk much faster and i am pleased with the results once i shrank down to the smallest the first bb would go i decided to get the next size down extra small this was a mistake even although the small is now too large it was time to give up and go for their corset the extra small just rolls up on itself and causes me to look all lumpy from outside my clothes so i can not really wear it anywhere besides the house and the way it scrunches up is uncomfortable,176,81
AMAZON_FASHION,B001LFP0EO,4.0,positive,slightly large in circumference and a tad short for a girl my height 510 but overall a quality product,19,82
AMAZON_FASHION,B001LFP0EO,5.0,positive,shrunk my stomach in half in a few days,9,83
AMAZON_FASHION,B001LFP0EO,5.0,positive,worth every penny wore this for the first week after delivery of my first baby and saw huge results also definitely helped support my back which was awesome,28,84
AMAZON_FASHION,B001LFP0EO,2.0,negative,after less than two weeks of using this as directed the band is constantly scrunching up in the middle and riding up the scrunching is so bad that there are now permanent ridges in the middle of the band i really wanted to like this and i think it was working well but i do not know that i can continue using it when it is this uncomfortable due to the bunching,71,85
AMAZON_FASHION,B001LFP0EO,1.0,negative,just rides up again and again very uncomfortable to wear gets wrinkles in it the first time you wear it and they never go away i hated this product it did not do anything for me what a joke,38,86
AMAZON_FASHION,B001LFP0EO,4.0,positive,if you are thinking about a large purchase a medium the quality of the product is excellent,17,87
AMAZON_FASHION,B001LFP0EO,1.0,negative,i wanted to love his product so badly i measured myself at 37 weeks and ordered it right away the moment i was able to in the hospital i put it on within two hours it had folded over and scrunched up and would not go back to it is proper position i also got the kourtney kardashian version which worked out a little better this version is not good for people with long torsos either the kk model later about 2 weeks of 24/7 wear before it just folded too much i looked slim in this while wearing it and almost bought into it too six weeks of round the clock wearing a belly bandit girdle and at 7 weeks the pooch is right back where it was these products are a hoax,133,88
AMAZON_FASHION,B001LFP0EO,5.0,positive,i had an emergency c-section and am thankful for this product it not only helped my uterus shrink faster but it decreased the pain i would just put it above the incision so it does not get infected i originally wore a hospital band and it infecfed my incision i definitely plan to use the band in my next pregnancy,59,89
AMAZON_FASHION,B001LFP0EO,5.0,positive,must have for postpartum recovery i ordered 2 different sizes to keep wearing as my belly shrunk wore 24/7 starting day 1 after delivery the extra support felt great too,30,90
AMAZON_FASHION,B001LFP0EO,5.0,positive,love this product just be aware i gained 33 pounds with my pregnancy i usually fit in a size small it took about a week for my stomach to slim down and than i could put on the belly bandit but I am glad i did not go up in size otherwise it would of been too big better to go smaller than larger,62,91
AMAZON_FASHION,B001LFP0EO,1.0,negative,i would not recommend this at all instead I had recommend getting the leggings from this company this band s extremely uncomfortable to wear it was hard for me to bend over because it was so thick and pushed up against my breasts when i sat down and when i breastfed my daughter in the summer definitely do not buy this wayyyyyyyyyy too hot for me i felt like it did nothing and due to how uncomfortable it was i rarely wore it i purchased it at a baby fair and i think it cost about 50 - 60 this was the only thing i splurged on while pregnant what a waste of money i could have spent on my baby,118,92
AMAZON_FASHION,B001LFP0EO,4.0,positive,it did get an annoying crease in the very middle of the band within two days of use I am a135 lb before pregnancy 160 at 40 weeks and 58 with a long torso however the band is comfortable and easy to use at three days postpartum i needed my husbands assistance in order to be able to fit in it the next day i was able to put it on my self it works like a charm this was my second pregnancy and at 5 days postpartum I am wearing my size 4 stretch jeans i did not fit into my pre pregnancy clothes after the first child for about 6 - 8 weeks and i was 8 years younger then late20s now I am in my mid 30s and this is amazing to me when i went out for a walk with my newborn my neighbors could not believe how great i looked i do not wear it to sleep I am happy with the results I am getting,164,93
AMAZON_FASHION,B001LFP0EO,2.0,negative,this is very comfy to wear all day and all night fit was great especially at first but after about 5 days this folds and bunches and really does not seem to function as intended anymore that is very disappointing considering how it was and also considering i was hoping to wear this 5 - 6 weeks I am not sure this will survive structurally for much more than a week and yes i have the right size yes I am a bit flubbery all the way around but this product is intended to be used post-pregnancy so the target consumer will be all of these things i expected better,105,94
AMAZON_FASHION,B001LFP0EO,1.0,negative,i was really excited about this product but i was so grossed out when i noticed it had a brown stain on the inside of the wrap,27,95
AMAZON_FASHION,B001LFP0EO,2.0,negative,i have had hard time with the belly bandit the s was kind of small and the m was big i have both,23,96
AMAZON_FASHION,B001LFP0EO,4.0,positive,comfortable to wear wish it was wider hope to see some results just got it last week,17,97
AMAZON_FASHION,B001LFP0EO,1.0,negative,waste of money even the small size is big and did not work for me save your money,17,98
AMAZON_FASHION,B001LFP0EO,5.0,positive,i can not believe i went through my first pregnancy recovery without this it is a must,15,99
AMAZON_FASHION,B001LFP0EO,1.0,negative,i ordered 2 after having my first child and i do not feel like it helped at all in shrinking my belly i follow the sizing guidelines and it fit fine I shall admit it was a good support garment because you basically have no core after childbirth and it is probably really beneficial if you have a c section i did not i was fortunate not have much of a belly after he was born in fact i think i have more of one now and I am not sure if it is because i did not wear my belky bandit for the recommended amount of time i was able to tolerate it for 3 weeks day and night not the 6 they say produces the best results it is stiff and does not move with your body it is difficult to wear under your clothes and does not stay in place it requires constant readjusting the worst was at night when it would slide up on my abdomen and squash my sore milk-engorged boobs my biggest complaint is it is not machine washable and if anyone else is like me it would get soaked during my delightful postpartum hormone sweats not fun,199,100
AMAZON_FASHION,B001LFP0EO,5.0,positive,i bought a lg initially and have ordered a m now i really am a fan of these received on time and as expected i would recommend i will mention that they do bend toward the top and bottom but i do not think they would be as comfortable if they did not,51,101
AMAZON_FASHION,B001LFP0EO,5.0,positive,great for the first month post partum it is easy to put on and take off it is very comfortable and is not to tight that it would make you feel like you are compressed inside of it but tight enough to hold everything in place of course after a few weeks you might want to go tighter or use a waist trainer or something but post partum this one is great,71,102
AMAZON_FASHION,B001LFP0EO,2.0,negative,i had a size large from belly banditcom and this size medium was wayyyy smaller than expected it is smaller than the one from the webite,25,103
AMAZON_FASHION,B001LFP0EO,5.0,positive,my wife loved it it was very comfortable and did exactly what she wanted it to it help get her baby weight off much faster she said that she was able to get back in her per pregnancy jean in a week and a half with our first baby she was not able to get back into her old pants for a long time after we ended up having to buy a smaller size after the first week because she was dropping the weight and hip size so quickly that the first one we got was too small right after our baby was born she could barely get the larger size on after the week and a half she was about half way through the smaller sized one,128,104
AMAZON_FASHION,B001LFP0EO,1.0,negative,extremely dissapointed i started wearing this product immediately post-pardum first off it fit but a couple days later once my belly started shrinking it became to large also it was extremely uncomfortable every time i bent over you could hear the loud crinkling of the velcro embarrassing plus it was visible through all of my clothing and made my stomach look lumpy it was also difficult to put on correctly overall it was a waste of money because after a month i became frustrated and quit wearing it,87,105
AMAZON_FASHION,B001LFP0EO,5.0,positive,i actually bought mine at babies r us so i got to try mine on before i bought it i also tried on the babies r us brand but the belly bandit had way more coverage for sizing i went by shirt size pre-pregnancy i wore a large so i bought a medium so it would be a tight fit for better results i went on a protein diet and i have only been wearing it for a little over a month and i already need a smaller size it works really well just wish i could trade it in for a smaller size instead of buying a new one,110,106
AMAZON_FASHION,B001LFP0EO,2.0,negative,i always wear a small wore a small all throughout my pregnancy this was tiny had to return,18,107
AMAZON_FASHION,B001LFP0EO,1.0,negative,really uncomfortable and bulky the velcro is annoying to mess with,11,108
AMAZON_FASHION,B001LFP0EO,5.0,positive,started with a medium right after i delivered my baby and about 3 weeks later i ordered the small that i can now wear for the next couple weeks i was 150 when i got pregnant and gained 30 pounds and now i am 155 and the belly bandit really helped i still have a little pooch that will only go away with diet and exercise,66,109
AMAZON_FASHION,B001LFP0EO,5.0,positive,a must have for every women who has recently given birth nothing short of a life saver,17,110
AMAZON_FASHION,B001LFP0EO,1.0,negative,i am disappointed by the product the way it sits you can see it under clothes and i do not like the way it fits i was really hoping i was going to love it,34,111
AMAZON_FASHION,B001LFP0EO,1.0,negative,way too small and there was no option to change my size i was not happy about that i will be returning this,24,112
AMAZON_FASHION,B001LFP0EO,2.0,negative,it pulls up in the back and it can get hot,11,113
AMAZON_FASHION,B001LFP0EO,4.0,positive,so nice to use recovering from a c-section nice support,10,114
AMAZON_FASHION,B001LFP0EO,2.0,negative,not comfortable at all not happy it is not smooth under clothes makes me laughing out loud bulkier,15,115
AMAZON_FASHION,B001LFP0EO,2.0,negative,i bought it tried loving it but it just does not work too well it is very rough and shifts up after a long time wear it did absolutely nothing for me,30,116
AMAZON_FASHION,B001LFP0EO,2.0,negative,i have diastasis recti and this helps me feel more stable and put together when I am working out however it is super hard to put on myself and would be better if there were two separate pieces that came across it gets bunched easily when i try to velcro it myself but it is fine if my husband helps it does not conform well to my body although and i get painful red lines at my waistline after wearing it for an hour or so i would also like it a lot more if it were longer and covered my torso completely,102,117
AMAZON_FASHION,B001LFP0EO,2.0,negative,it cuts into my back and it does not fit right i can not wear it,14,118
AMAZON_FASHION,B001LFP0EO,4.0,positive,i was not able to use right after birth but i was able to use it by the next day it helped significantly with the pain associated with post partem contractions while nursing i made sure to have it on before nursing so i would be in less pain i did not have this device with my first two and i wish i would have it was not comfortable but it did the job i needed it to do,78,119
AMAZON_FASHION,B001LFP0EO,4.0,positive,this product really helps with support after giving birth it also helps to smooth and flatten the appearance of your stomach I am not sure about long term results because I have only been wearing for about 15 weeks my only complaint is the fact that you can see the place where the velcro crosses over in the front which you can then see underneath clothes,64,120
AMAZON_FASHION,B001LFP0EO,5.0,positive,have had it on for a week and already notice my belly going down in size,16,121
AMAZON_FASHION,B001LFP0EO,1.0,negative,way too small and very stiff and uncomfortable could not wait to take it off the first time i wore it waste of money,23,122
